Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
116	153.75928	11.04619	169.55711	139.09908	1000.0	15.06329	2.282845	20.959965	9.679182	468000	6.7949295e-09	2.768571	0.0011643055	-0.6610639	0.18961084	0.016223118	0.22125	2.0	1075.7044341564178
117	83.84367	105.796036	162.59119	-98.14491	780.0	14.35475	10.194856	21.4483	-87.8656	472000	1.5318394e-08	42.4037	-0.0056429747	-27.174858	0.18976156	0.018826105	0.28075	4.0	1083.578332901001
118	153.97908	7.0434594	160.71834	144.16365	1000.0	15.507513	2.8714938	23.75805	-27.296783	476000	-1.7642975e-08	4.4939117	-0.0095848655	-2.5371928	0.18969616	0.0151356105	0.1625	15.0	1091.8729310035706
119	146.32404	10.919635	160.34799	132.42714	1000.0	14.902914	4.7860804	21.635052	-32.661743	480000	-9.298325e-09	16.12485	-0.0066251727	-12.822109	0.1875739	0.016747905	0.23475	8.0	1099.6721346378326
120	92.80551	105.01808	155.68416	-89.07395	782.0	14.387605	10.175008	23.144218	-88.14416	484000	-1.5974045e-08	56.448917	-0.004491546	-17.257778	0.18646182	0.017503992	0.2405	3.0	1107.5145728588104
121	110.58052	85.18932	165.57896	-36.727207	875.25	14.165332	10.441832	18.82996	-89.52734	488000	0.0	76.59238	-0.004119069	-26.665688	0.18655394	0.015053591	0.19025	4.0	1116.0185527801514
122	119.72592	71.96908	171.88734	-4.233315	907.75	13.826095	10.453207	21.325697	-89.6313	492000	-7.629395e-09	61.44986	-0.0065081017	-15.520409	0.18682262	0.017503297	0.27325	5.0	1124.6206502914429
123	163.10382	4.668757	169.65056	156.50069	1000.0	14.580262	3.8509765	22.529211	-23.16926	496000	1.4305115e-09	17.906937	-0.016993737	-15.522011	0.1869286	0.009041302	0.13225	79.0	1134.9345843791962
124	159.04733	7.8636975	169.41531	148.47958	1000.0	16.812902	2.263094	23.051443	-0.958959	500000	-9.6559525e-09	2.7563486	-0.022098834	-0.6206515	0.16562761	0.01247729	0.1655	79.0	1144.7237622737885
125	164.2431	11.104235	178.7614	152.11522	1000.0	16.423515	2.3418074	22.704344	0.34720564	504000	-5.722046e-09	2.791996	-0.01897893	-0.3337295	0.1499975	0.010306874	0.123	79.0	1155.580813407898
126	162.12085	4.862307	168.80219	156.15173	1000.0	16.70655	2.2032025	22.578476	8.716942	508000	1.0251999e-08	2.0911255	-0.018805545	-0.074203014	0.14203872	0.009947477	0.11225	79.0	1167.785126209259
127	170.549	7.150377	180.80211	162.68321	1000.0	16.972086	2.1186535	22.65487	12.034781	512000	1.2874604e-08	1.980297	-0.019008234	-0.17986679	0.13976993	0.011918869	0.12575	79.0	1179.2339172363281
128	168.18857	10.490245	180.66888	153.14696	1000.0	17.235655	2.1492014	22.724834	12.437884	516000	1.2874604e-08	2.5281177	-0.022267308	-0.06910348	0.1303162	0.012996112	0.1635	79.0	1188.4329724311829
129	171.31145	5.973454	179.62207	162.76288	1000.0	17.51513	2.2037394	23.131731	10.411957	520000	-5.1259996e-09	1.9946469	-0.020847684	-0.14668894	0.10328605	0.009603723	0.1245	79.0	1198.0763857364655
130	168.59221	12.06896	185.76654	153.0331	1000.0	17.544788	2.2486753	23.48608	12.136223	524000	1.4305114e-08	3.4277103	-0.019406807	-0.22606134	0.09702058	0.010686027	0.1125	79.0	1208.19380068779
131	180.98323	5.5869894	187.83598	173.96954	1000.0	17.722157	2.3029127	23.409412	12.568158	528000	1.6212464e-08	2.30673	-0.023228785	-1.0933572	0.08429191	0.0145283425	0.161	79.0	1217.8061628341675
132	180.16492	7.811403	193.2779	174.0586	1000.0	18.43096	2.186582	24.131409	13.870551	532000	7.867813e-09	1.5658554	-0.021854172	-0.11123359	0.07265773	0.0110398065	0.14325	79.0	1227.6478235721588
133	177.78392	9.678722	190.2563	166.28668	1000.0	18.356028	2.1856375	23.583117	13.58116	536000	7.152557e-09	2.1242936	-0.020535396	-0.10261178	0.05883489	0.009449275	0.141	79.0	1237.6406209468842
134	180.30814	4.331216	186.54402	175.4398	1000.0	18.262957	2.3082783	24.028238	13.593793	540000	-1.3113022e-08	1.3995342	-0.022458829	-0.101789474	0.053194612	0.008589642	0.14225	79.0	1247.4962465763092
135	181.58737	1.6213846	182.82736	178.8132	1000.0	18.511547	2.2885292	24.393068	13.784271	544000	-2.0623206e-08	1.3901412	-0.020274786	-0.08625722	0.048157174	0.0117542185	0.135	79.0	1257.2410099506378
136	131.68062	87.52205	196.51692	-19.04498	863.25	17.442085	10.6053295	23.825457	-91.11452	548000	-6.5863133e-09	73.800415	-0.004411217	-29.183624	0.034803625	0.018611457	0.24075	3.0	1265.473827123642
137	179.54245	17.607944	195.39763	150.50069	1000.0	16.15233	7.5138717	20.759819	-43.920303	552000	-4.768372e-10	44.271572	-0.0090055065	-38.319954	0.03467614	0.018339414	0.21875	10.0	1274.2977361679077
138	175.33371	4.5837927	181.93925	170.02637	1000.0	18.443392	2.1446462	22.887062	11.401107	556000	-1.8000602e-08	1.8076991	-0.01866486	-0.499295	0.034843422	0.0071353475	0.14425	79.0	1285.1866462230682
139	179.86523	6.0549445	186.58566	170.70206	1000.0	18.200537	2.217722	23.074165	12.336408	560000	4.1246413e-08	2.9971187	-0.020472981	-0.29547715	0.023856457	0.009137989	0.13875	79.0	1294.96928024292
140	179.14584	2.307498	182.09177	176.78017	1000.0	18.522324	2.2188725	23.541325	12.619865	564000	-5.2452087e-09	1.4158076	-0.019550333	-0.11724663	0.019090861	0.008356819	0.13	79.0	1305.042772769928
141	179.84721	8.14972	185.37003	165.79652	1000.0	18.372402	2.1725664	23.199638	12.839106	568000	2.1457671e-09	1.4890583	-0.020418234	-0.12415683	0.02397369	0.009219518	0.143	79.0	1314.9882011413574
142	181.9433	3.3668134	186.22148	177.05737	1000.0	18.591055	2.1229935	23.904728	2.369634	572000	-2.6583672e-08	2.579719	-0.023363667	-0.50369	0.020761224	0.0126299355	0.1575	79.0	1324.451568365097
143	188.9989	5.901543	196.02327	181.57698	1000.0	19.32751	2.1252325	23.366434	12.379656	576000	-2.157688e-08	1.3130859	-0.011285608	-0.15208757	0.01287219	0.01644138	0.1835	13.0	1332.8176565170288
144	182.40944	4.536801	187.61467	177.71024	1000.0	19.17755	2.258332	24.179049	12.629655	580000	8.404255e-09	2.473632	-0.023121772	-0.23086262	0.011764956	0.011437324	0.14475	79.0	1342.5687115192413
145	182.01927	4.661929	187.89557	174.85947	1000.0	18.81445	2.2845688	23.784718	11.826387	584000	-1.4185906e-08	2.2862415	-0.02359846	-0.3015114	-0.0091178985	0.012374367	0.1715	79.0	1352.2231724262238
146	186.72304	7.916608	200.0066	179.56023	1000.0	18.918509	2.3126345	23.96628	13.457369	588000	-2.8371812e-08	2.8281558	-0.021068236	-0.22057295	-0.019943325	0.0063565294	0.15325	79.0	1361.5092959403992
147	186.99525	9.127158	196.7961	175.55176	1000.0	19.119822	2.4028835	24.168816	13.200476	592000	-1.1444092e-08	2.0195105	-0.019308286	-0.12034333	-0.027341006	0.008746434	0.10825	79.0	1371.1856808662415
148	183.49217	9.509425	196.27979	170.01477	1000.0	19.12937	2.489069	24.244085	13.245527	596000	3.732741e-08	2.0247686	-0.02109669	-0.31378078	-0.03495749	0.014159626	0.14225	79.0	1380.7793219089508
149	192.26431	4.34852	198.4086	186.30762	1000.0	18.978168	2.5316327	23.881979	-23.933704	600000	-3.9339065e-09	3.4123127	-0.016858619	-1.9007583	-0.040222496	0.013686493	0.149	79.0	1390.4957823753357
150	190.15726	3.3634346	195.642	186.80423	1000.0	19.713129	2.4681342	24.207438	13.226056	604000	1.6689301e-09	2.1399338	-0.018807504	-0.16145897	-0.055557713	0.010495827	0.15725	79.0	1400.2379598617554
151	189.87286	3.7536008	196.06868	186.11978	1000.0	19.583584	2.2957509	24.164663	13.014485	608000	9.536744e-10	1.6335382	-0.008553418	-0.15731704	-0.064265326	0.016185794	0.15725	8.0	1408.182939529419
152	208.76918	8.486636	216.85742	195.73825	1000.0	20.4845	2.3559487	24.377823	13.465	612000	-3.0994416e-09	2.2513344	-0.020563357	-0.8822365	-0.06490047	0.00655146	0.13675	79.0	1418.1783657073975
153	199.71466	9.218196	208.71432	185.53291	1000.0	20.860546	2.33261	25.062056	13.993423	616000	-3.1352045e-08	1.8755659	-0.022034192	-0.22944772	-0.06759308	0.008805067	0.16075	79.0	1428.449812412262
154	158.85841	73.57491	203.92848	31.453823	921.0	19.736027	9.311738	24.688257	-89.824684	620000	6.556511e-10	93.00065	-0.0017763884	-64.236664	-0.07813301	0.016102055	0.2395	2.0	1435.911143541336
155	201.40248	7.918916	212.4589	191.63853	1000.0	19.422382	3.4769614	23.91592	-25.769796	624000	-1.2397766e-08	14.527149	-0.0093650585	-9.508135	-0.078334086	0.016019471	0.1495	13.0	1443.7117309570312
156	196.32344	3.9583952	200.73253	191.00703	1000.0	20.366468	2.0623426	24.077448	14.364068	628000	2.2649764e-09	1.4636949	-0.0088824695	-0.3525083	-0.07944324	0.015146227	0.1395	9.0	1452.172257900238
157	187.29941	6.3367434	194.84286	177.48877	1000.0	19.945192	2.2625432	24.25528	13.777546	632000	-2.0861626e-09	1.9839876	-0.022632698	-0.44946527	-0.08031589	0.0124270655	0.14175	79.0	1461.7276937961578
158	118.145935	121.53303	194.09918	-92.259254	780.75	18.520107	9.653292	24.428102	-90.922295	636000	-5.00679e-09	74.89801	-0.0054993425	-49.157852	-0.09657953	0.017709631	0.207	2.0	1469.4908511638641
159	193.62697	4.8713117	197.9464	185.71162	1000.0	19.01555	4.010015	24.084995	-36.049587	640000	-1.6450882e-08	14.883006	-0.006219325	-13.687244	-0.09677053	0.01593788	0.22025	8.0	1477.116338968277
160	194.62715	5.8183455	201.8857	187.63705	1000.0	19.975883	2.211905	24.268063	13.112084	644000	-4.2915346e-08	1.1733105	-0.02017586	-0.12402582	-0.09714331	0.0073732864	0.1285	79.0	1486.6649761199951
161	203.77194	8.741314	214.94763	190.42387	1000.0	20.399721	2.481639	24.744312	-24.84005	648000	-1.7106533e-08	3.5097148	-0.011213852	-2.0236788	-0.10787639	0.015113382	0.16975	29.0	1494.8993287086487
162	203.78513	8.419517	214.01787	193.59328	1000.0	20.686323	2.1253042	24.820442	14.102947	652000	-6.6757204e-09	1.6093578	-0.020543708	-0.19299936	-0.11610976	0.013031154	0.1535	79.0	1504.5660786628723
163	202.68661	8.441897	215.2115	193.05122	1000.0	20.99004	2.3944235	25.592733	14.534605	656000	-8.34465e-09	1.754985	-0.019150088	-0.17960548	-0.12254341	0.008498531	0.12675	79.0	1515.0556366443634
164	163.56346	64.72266	201.17561	51.46091	958.0	19.60485	9.688521	25.215574	-92.119804	660000	-1.4662743e-08	94.7525	-0.013891165	-65.541	-0.1268401	0.015888548	0.18825	20.0	1524.4299709796906
165	203.67252	7.6883574	214.1007	192.39232	1000.0	19.735195	2.473623	24.114468	-5.968335	664000	2.8014183e-08	2.992409	-0.020134859	-1.6343516	-0.12927449	0.006918066	0.13925	79.0	1533.8663351535797
166	199.23651	8.743891	212.5226	188.69687	1000.0	20.66383	2.2489028	24.473738	-11.297121	668000	-1.9550324e-08	2.0044477	0.00049633696	-0.33845103	-0.13898864	0.015295766	0.26875	2.0	1541.4421632289886
167	205.84705	5.8367195	211.76846	196.65529	1000.0	20.811104	2.2123094	24.6384	4.3276825	672000	3.1352045e-08	1.4446065	-0.020045727	-0.32065094	-0.13902883	0.011775873	0.14125	79.0	1550.801385641098
168	207.56487	4.686782	212.51497	201.96223	1000.0	21.333342	2.1051936	25.143446	14.783068	676000	2.1457671e-09	1.4993359	-0.02103575	-0.081617594	-0.15316729	0.009275783	0.1395	79.0	1559.9866642951965
169	173.46149	44.38372	208.92287	97.393135	996.25	20.568356	8.784811	25.619343	-91.421104	680000	2.026558e-08	107.561226	-0.004485897	-47.087826	-0.16694805	0.017065085	0.25575	3.0	1567.7305006980896
170	210.61813	9.9541	219.19907	194.68814	1000.0	19.213356	1.8598636	22.075611	9.688859	684000	3.1471252e-08	7.2590647	-0.010649916	-5.3341875	-0.16711718	0.015082977	0.1505	12.0	1575.6203126907349
171	199.75716	1.8342494	201.28906	196.75966	1000.0	21.152916	2.2070544	24.92995	16.086557	688000	-5.841255e-09	1.4750673	-0.023154182	-0.4052484	-0.16697752	0.008492763	0.1645	79.0	1584.6679472923279
172	151.30455	83.095665	210.19951	7.919101	906.25	19.187737	11.805549	24.839108	-93.35597	692000	-9.3579295e-09	78.77694	-0.006044496	-29.082096	-0.18416312	0.015540588	0.2265	4.0	1591.6141390800476
173	169.58768	56.88752	204.186	71.0826	987.75	17.481926	11.551928	25.590145	-92.21697	696000	2.7894973e-08	75.01852	-0.0039281864	-21.186752	-0.18459748	0.016274204	0.1885	2.0	1600.615981578827
174	198.43555	4.474424	204.99008	192.99702	1000.0	18.949099	2.8280995	26.462511	-37.41359	700000	4.768372e-10	7.388123	-0.011409037	-5.6496654	-0.18485868	0.015205374	0.16	21.0	1608.7264895439148
175	138.56854	123.52177	215.4155	-75.18211	806.0	19.619728	9.982254	27.638365	-94.85412	704000	-2.324581e-08	102.0646	-0.0026531783	-31.364456	-0.18517278	0.021191753	0.286	3.0	1616.363954782486
176	206.34529	5.1685257	212.33704	198.66357	1000.0	20.06683	2.3443873	26.339909	-22.360909	708000	-4.7683715e-09	3.8545125	-0.017907996	-2.4938667	-0.1850427	0.015272688	0.12925	74.0	1625.6228415966034
177	203.40662	5.0730643	209.74805	195.83755	1000.0	20.785515	2.0339928	25.80079	13.896718	712000	-6.6757204e-09	1.3456409	-0.010687776	-0.3205185	-0.19054286	0.015175653	0.14975	11.0	1633.4189629554749
178	206.80336	5.8339467	212.79826	197.54407	1000.0	21.095016	2.1529198	27.15404	14.594032	716000	1.8000602e-08	1.2978742	-0.023758369	-0.11964214	-0.19176744	0.013246177	0.15675	79.0	1642.4814162254333
179	204.91103	5.9787636	211.72987	195.29866	1000.0	21.147661	2.1902492	27.067934	12.533384	720000	-3.4809112e-08	2.0691164	-0.021334589	-0.17778206	-0.20241806	0.011248496	0.1585	79.0	1651.876456975937
180	157.41597	79.56918	209.54018	19.757008	914.5	20.052046	10.774906	27.3854	-91.88764	724000	1.1980534e-08	78.69579	-0.0040289606	-22.992805	-0.21697244	0.01694298	0.27625	3.0	1659.7787685394287
181	200.39261	7.0383463	210.10205	190.51042	1000.0	19.210634	2.9031703	23.497868	-32.248787	728000	-4.053116e-09	7.680636	-0.00808473	-5.6388245	-0.21714829	0.015502105	0.1525	13.0	1666.9959840774536
182	209.72992	8.17965	223.5876	203.55786	1000.0	20.580774	2.008632	25.1786	14.663947	732000	1.001358e-08	3.0566866	-0.02025157	-1.6736461	-0.21705681	0.0068664504	0.12175	79.0	1676.532100200653
183	207.41371	11.37805	220.009	195.15009	1000.0	21.222446	2.2139084	26.551676	15.002468	736000	-4.9591065e-08	1.6878909	-0.019456577	-0.11643243	-0.22987656	0.01133865	0.13325	79.0	1686.1155259609222
184	201.47484	5.3569784	207.98991	193.34839	1000.0	21.219036	2.6346262	27.750698	-16.828583	740000	-2.3841857e-09	3.5289195	-0.0159213	-1.6257694	-0.24054776	0.004245839	0.125	79.0	1695.5158784389496
185	204.83011	5.6958504	213.88687	198.42656	1000.0	20.948895	2.3804147	26.942688	15.406435	744000	-6.0796737e-09	2.3256423	-0.009785634	-0.27585125	-0.25331885	0.015085395	0.2	11.0	1703.2806277275085
186	136.3965	131.32036	220.8028	-90.62667	781.75	20.436867	10.112386	26.935867	-91.97502	748000	-8.5830685e-09	76.12908	-0.004160605	-60.980568	-0.25648788	0.015091238	0.27725	5.0	1710.9062948226929
187	154.71439	98.826515	219.64261	-16.11884	862.25	20.234743	10.425119	25.638521	-93.06302	752000	-1.1205673e-08	84.404076	-0.0015342531	-31.90393	-0.25764686	0.015520866	0.211	3.0	1718.4480640888214
188	207.5351	3.3557663	211.9829	203.36662	1000.0	19.714582	3.1712284	24.606367	-36.843483	756000	-1.1205673e-08	9.075194	-0.015909066	-8.01902	-0.25790048	0.0150448065	0.2025	69.0	1727.5741801261902
189	213.07944	8.270379	222.10103	204.04018	1000.0	21.379526	2.5181444	25.873743	-21.296562	760000	1.5735626e-08	3.465723	-0.0028074007	-2.1515937	-0.27835476	0.01606828	0.2145	3.0	1735.297822713852
190	210.5588	8.10125	217.78317	196.81584	1000.0	21.918867	2.3223908	27.56909	15.119545	764000	-1.9788741e-08	1.1882538	-0.020852376	-0.096639276	-0.2788882	0.013109278	0.14	79.0	1745.484429359436
191	129.36734	129.11874	210.74202	-93.819176	781.25	20.111828	11.154563	26.887562	-93.61465	768000	2.2649764e-09	45.90716	-0.009273477	-31.173096	-0.28422067	0.015756132	0.189	13.0	1753.5119051933289
192	127.85744	126.43169	209.97006	-90.80186	780.75	19.01982	11.845964	26.07631	-93.55915	772000	-3.8146974e-09	29.391876	-0.00445945	-13.298056	-0.284394	0.016515315	0.211	2.0	1760.9723391532898
193	207.59187	9.256732	221.36714	197.3869	1000.0	20.73277	3.4112086	26.156237	-19.788282	776000	-1.7285346e-09	8.452098	-0.017832525	-6.800289	-0.28431928	0.01391136	0.17175	79.0	1769.9143028259277
194	205.03346	7.9767003	214.13626	192.56633	1000.0	21.486567	2.439318	27.200796	13.8817215	780000	-2.1457673e-08	1.5662519	-0.021462025	-0.13832808	-0.29323334	0.009821633	0.1505	79.0	1779.226634979248
195	209.05353	4.7240148	215.20187	201.91684	1000.0	21.301285	2.2743235	27.094658	13.947949	784000	-6.198883e-09	1.4471037	0.0025134454	-0.106241226	-0.30256656	0.023960793	0.29175	2.0	1786.9337842464447
196	198.40628	5.489149	206.52849	191.42664	1000.0	21.356073	2.3906176	26.686098	14.455149	788000	-3.838539e-08	2.297683	-0.021418747	-0.58683157	-0.30260172	0.011353513	0.1455	79.0	1796.3348350524902
197	107.33579	124.673546	213.66537	-88.32651	757.0	17.9733	16.00173	27.22846	-95.60263	792000	4.053116e-08	138.8189	-0.00439991	-77.98007	-0.29964614	0.015659312	0.257	3.0	1803.96191239357
198	209.3534	4.7527885	217.27065	204.6597	1000.0	19.094763	4.113791	23.962437	-32.76281	796000	-2.157688e-08	18.553125	-0.001956367	-17.070475	-0.299711	0.018229347	0.287	3.0	1811.477703332901
199	200.69101	7.7388225	211.10666	189.71825	1000.0	20.155409	8.979788	26.397532	-86.756546	800000	3.218651e-09	59.338436	-0.0035565787	-16.705772	-0.29967603	0.01767101	0.25825	3.0	1818.3197810649872
200	199.23917	4.193557	205.45154	195.27872	1000.0	19.459347	2.9834461	26.350325	-21.695644	804000	2.8848648e-08	4.8374643	-0.017418541	-2.7049205	-0.29939502	0.012941398	0.12525	79.0	1827.6487843990326
201	209.09927	1.7645931	211.959	207.2159	1000.0	20.81791	2.4664047	26.550621	-4.440327	808000	-1.6212464e-08	2.0287728	-0.01903648	-0.49718952	-0.30217317	0.0072522	0.11925	79.0	1837.8512732982635
202	211.31598	5.073701	217.08171	204.50058	1000.0	21.502695	2.4314582	27.679604	7.972352	812000	5.4836273e-09	1.5736172	-0.021949744	-0.25209796	-0.3154878	0.009663609	0.168	79.0	1847.665905714035
203	202.58374	8.668694	211.8559	192.90953	1000.0	21.371008	2.4914832	26.8095	14.125774	816000	-9.536743e-09	1.0482115	-0.023314808	-0.1447053	-0.32207116	0.011152917	0.16525	79.0	1857.2840037345886
204	206.76544	10.243825	217.55528	190.788	1000.0	21.091848	2.4373465	26.877106	13.097807	820000	1.9073487e-09	1.3489124	-0.023747608	-0.08999908	-0.3345064	0.012848549	0.16475	79.0	1866.4082493782043
205	203.21252	6.0001373	208.5474	193.57948	1000.0	21.26186	2.3921275	27.477468	14.435681	824000	-1.1920929e-08	1.20522	-0.02204673	-0.05854392	-0.34812707	0.00971324	0.154	79.0	1876.1193368434906
206	206.9431	2.2204864	209.46886	203.43681	1000.0	21.219421	2.4634485	27.092041	14.289487	828000	1.6689301e-09	1.5999326	0.0003109541	-0.087549925	-0.36455774	0.016677476	0.18275	2.0	1883.6496834754944
207	199.3136	8.0165415	208.06842	186.3811	1000.0	21.016329	2.422461	26.869064	14.933152	832000	-2.336502e-08	2.107896	-0.0028369478	-0.251899	-0.36468953	0.0156134805	0.19525	3.0	1891.7094371318817
208	217.0559	9.617119	227.48615	201.34415	1000.0	21.272928	2.2393465	26.446074	14.691689	836000	3.4868716e-08	2.7546868	-0.019816818	-1.1776329	-0.36513022	0.009666124	0.12925	79.0	1900.3023614883423
209	178.64929	59.19122	221.31984	76.76863	966.25	21.04679	10.239156	27.374605	-85.893425	840000	1.2874604e-08	80.94689	-0.0040054773	-47.547962	-0.3718045	0.015988382	0.2225	3.0	1907.9811027050018
210	219.33923	5.4260263	228.32106	214.82336	1000.0	19.97619	5.531085	23.602194	-29.485123	844000	9.059906e-09	41.852837	-0.0036081262	-40.205097	-0.37195304	0.018421352	0.30975	3.0	1915.5803036689758
211	214.69032	5.529442	218.72517	205.2041	1000.0	22.116488	2.245353	25.451342	15.697274	848000	2.3841858e-08	1.2829993	-0.022324655	-0.15199506	-0.37217364	0.012969849	0.16	79.0	1924.4798159599304
212	211.67818	3.5540707	216.25447	207.53801	1000.0	21.777506	2.352585	25.599682	-16.002457	852000	1.8715859e-08	1.9651662	-0.016387772	-0.6691059	-0.38461277	0.008248823	0.117	79.0	1933.471748828888
213	213.47462	2.284057	216.09166	209.81	1000.0	21.859684	2.2574024	25.514507	15.243171	856000	1.257658e-08	1.3992516	-0.0057778885	-0.09600699	-0.38607433	0.015188767	0.187	7.0	1941.1041312217712
214	208.72905	9.3930235	219.13821	197.35486	1000.0	21.546383	2.197635	25.631771	15.097026	860000	9.059906e-09	1.6777679	-0.019606082	-0.06784046	-0.38698602	0.011157107	0.13375	79.0	1950.2207124233246
215	207.76773	2.091981	210.20605	204.47449	1000.0	21.419739	2.2327416	25.65229	14.636298	864000	5.185604e-08	1.7566136	0.003263282	-0.15632093	-0.39035815	0.021273892	0.27225	2.0	1957.81028175354
216	215.63788	9.753287	230.98386	204.9817	1000.0	21.955875	2.1586332	26.149166	14.618304	868000	3.385544e-08	1.6499702	-0.022551116	-0.16284192	-0.39045018	0.009634238	0.15525	79.0	1967.6098592281342
217	210.60123	5.1392465	215.86375	204.22174	1000.0	22.04236	2.3257208	27.443048	14.760918	872000	-1.4424324e-08	1.2878816	-0.02205099	-0.18916547	-0.38660833	0.011159083	0.15625	79.0	1978.34681558609
218	207.69398	11.551111	223.83008	191.18097	1000.0	21.828547	2.4589987	26.586323	14.822707	876000	2.360344e-08	1.7511399	-0.0009931216	-0.24903226	-0.39811304	0.015739448	0.202	2.0	1985.5493755340576
219	181.61005	60.719887	219.90002	76.56928	973.75	19.901913	12.46451	26.872915	-95.37321	880000	3.0994414e-08	59.83765	-0.0036663297	-12.877323	-0.398215	0.015446724	0.27825	5.0	1993.0815074443817
220	216.59224	6.0035543	222.74846	206.74646	1000.0	20.520285	2.7610765	25.810125	-31.05162	884000	-6.9141386e-09	5.805578	-0.017152337	-4.077836	-0.39824244	0.014380699	0.1505	79.0	2002.190541267395
221	213.67598	5.7884245	223.02226	208.14824	1000.0	22.09151	2.475726	26.767107	6.998584	888000	3.886223e-08	1.6860625	-0.022837298	-0.25433624	-0.40489396	0.010524261	0.179	79.0	2011.1542637348175
222	220.22903	4.757669	227.27846	215.13493	1000.0	22.458942	2.4149883	27.005684	15.043125	892000	-3.6478042e-08	1.563234	-0.021853218	-0.19274402	-0.4200625	0.014711783	0.1625	79.0	2020.1961915493011
223	208.88036	8.367971	218.54941	198.45792	1000.0	21.912968	2.4173748	27.351109	15.181136	896000	3.5405158e-08	1.8513684	-0.020631256	-0.22199857	-0.4195711	0.006324232	0.137	79.0	2029.7049572467804
224	213.43025	5.763732	221.49367	206.21645	1000.0	21.905626	2.4771264	27.079563	14.699108	900000	-4.2915342e-09	1.6924429	-0.02298816	-0.10016179	-0.42780015	0.011156688	0.1505	79.0	2038.2874450683594
225	211.14738	8.009652	221.80461	200.17303	1000.0	22.001667	2.4957252	27.333616	14.8946295	904000	1.168251e-08	2.7951946	0.0041154	-0.26921892	-0.4359673	0.019380456	0.274	2.0	2044.9616317749023
226	217.30968	16.209713	229.59479	189.73416	1000.0	22.18911	2.694261	27.566713	11.3310585	908000	3.0994416e-09	2.451466	-0.0209831	-0.16937709	-0.43607187	0.01525811	0.15	77.0	2053.5802257061005
227	219.3005	7.0960164	228.19939	208.367	1000.0	22.215212	2.5947096	27.370184	13.75923	912000	-5.3644182e-09	1.738449	-0.0016275386	-0.24047363	-0.43858203	0.017377213	0.2135	6.0	2061.086019039154
228	220.8159	8.004296	232.30147	211.03523	1000.0	22.360563	2.314061	27.40301	14.920035	916000	1.859665e-08	1.5330431	-0.020093475	-0.29988647	-0.4388634	0.015477985	0.15275	70.0	2070.0824143886566
229	208.4667	7.9701314	214.8057	194.81296	1000.0	22.529627	2.4604688	27.779358	15.74371	920000	5.364418e-08	3.2601945	-0.023093328	-0.9575536	-0.4380358	0.011503176	0.13625	79.0	2079.1229331493378
230	225.62381	6.3377647	232.3199	216.40865	1000.0	22.078321	2.3487058	26.969246	-8.466789	924000	-5.4359436e-08	3.4133966	-0.01950351	-1.024781	-0.44045252	0.009243086	0.1505	79.0	2088.455334186554
231	128.23195	124.10637	225.93765	-90.31216	794.4	20.577799	14.875374	27.462994	-96.13777	928000	1.37090685e-08	171.34055	-0.0067185243	-96.11726	-0.45353794	0.015344645	0.22025	8.0	2095.955910921097
232	223.25856	2.7057076	226.77356	219.29274	1000.0	20.173254	4.7256765	26.018208	-27.471052	932000	1.0251999e-08	27.573587	-0.008121378	-26.126085	-0.45316708	0.015756356	0.188	12.0	2103.6914665699005
233	222.49712	4.0941477	227.33057	216.31505	1000.0	22.665009	2.259145	28.07194	14.427568	936000	-2.861023e-09	0.9275269	-0.018731965	-0.17160666	-0.4525948	0.015116572	0.14675	27.0	2111.0888307094574
234	155.5185	125.569565	233.10732	-61.897667	812.75	21.463877	12.721316	27.60653	-95.75369	940000	-1.6152859e-08	67.494934	-0.004853501	-7.455475	-0.46650332	0.024774555	0.324	3.0	2118.8074469566345
235	222.47192	8.060005	234.31953	212.0047	1000.0	22.02561	2.3422043	24.675959	-12.518811	944000	-1.0967255e-08	4.239882	-0.011143537	-1.8611045	-0.4677357	0.016471943	0.18425	14.0	2126.416605234146
236	214.38498	3.9857957	218.85045	207.99208	1000.0	22.610516	2.3290138	27.101887	7.921941	948000	-6.079674e-08	2.0677762	-0.0026455196	-0.3581705	-0.47259814	0.016731434	0.19875	2.0	2134.0005333423615
237	217.22	2.872345	221.4066	214.08762	1000.0	22.142153	2.414048	27.39428	15.603348	952000	-1.835823e-08	3.0412605	0.0011852477	-0.4006796	-0.4732075	0.015890095	0.231	2.0	2141.599456548691
238	228.07434	10.81267	239.1442	211.39177	1000.0	23.045544	2.7027028	27.942936	-14.676075	956000	7.390976e-09	2.7418354	-0.0011319629	-0.7164097	-0.47369805	0.018851658	0.23975	2.0	2148.9429516792297
239	183.67232	83.008675	244.742	40.895836	924.5	21.978836	12.01446	28.769943	-98.76737	960000	-3.8743018e-09	87.51009	-0.0020741222	-52.42501	-0.474096	0.015287652	0.26475	3.0	2156.61003613472
240	158.03734	119.80067	234.11263	-49.21709	827.25	20.52061	12.957765	26.41845	-96.05949	964000	-1.1563301e-08	83.289955	-0.0035726342	-28.943745	-0.47448125	0.018569501	0.2645	2.0	2163.993195295334
