Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
325	213.99939	44.338585	247.0033	137.7967	247.3612	12.168213	260.351	222.4392	996.5	991.2	1299999	8.498529	5.5499177	18.38865	-148.18106	8.4984865	5.549163	18.543816	-141.74173	-8.693212	0.36129218	14212.599904060364
326	240.6771	10.990141	256.62466	226.19814	205.41524	74.59643	249.82056	-14.917781	1000.0	948.5	1303999	8.709377	5.625836	18.952625	-136.39099	8.7096	5.6258106	18.691662	-143.26588	-8.880629	0.40632546	14242.223644971848
327	222.31996	8.487948	232.33955	213.17519	242.20906	6.3383665	254.6319	229.89333	1000.0	999.8	1307999	8.945704	5.50568	18.779362	-144.94492	8.945814	5.506138	18.964457	-144.18013	-9.112234	0.41577056	14272.050372600555
328	241.82889	14.453758	261.00107	221.02014	215.6469	64.25467	256.08963	58.204243	995.5	993.7	1311999	9.189478	5.5275574	19.127731	-141.06615	9.189739	5.525081	18.887978	-151.00381	-9.348963	0.42007416	14301.891871929169
329	132.80614	128.41682	243.41249	-81.21476	207.66377	91.17558	253.46457	-64.06539	791.2	928.6	1315999	9.39403	5.300943	19.129457	-140.15726	9.394098	5.299364	19.152306	-149.3937	-9.561541	0.40438104	14330.948249340057
330	220.19843	7.4430704	231.60098	211.23592	101.69317	136.20267	230.41083	-110.545334	1000.0	755.4	1319999	9.538416	5.3567996	19.181229	-134.3224	9.53826	5.3581176	19.129879	-132.30952	-9.690045	0.40113506	14358.97649025917
331	235.89932	7.3588004	244.53587	224.20726	209.15703	81.38676	258.45462	-31.691456	1000.0	930.6	1323999	9.670621	5.4795804	19.499489	-144.42905	9.670788	5.478223	19.444767	-137.96078	-9.840887	0.3996616	14388.561035633087
332	221.44061	9.643884	235.20898	208.51686	234.44156	10.446917	251.35081	217.56978	1000.0	1000.0	1327999	9.766062	5.48383	19.91622	-141.57858	9.766127	5.483664	19.752153	-146.86064	-9.927343	0.4142107	14420.127901792526
333	176.481	87.05744	223.59407	2.4158618	213.92363	8.394617	234.45045	200.33975	933.2	1000.0	1331999	9.803536	5.5535173	19.821115	-166.107	9.803831	5.5545754	19.783499	-174.93063	-9.971059	0.4799286	14451.71285700798
334	75.06051	178.6992	237.41354	-157.05069	155.66393	103.96407	258.93155	-68.67383	697.0	880.7	1335999	9.838258	5.863291	20.128042	-143.32262	9.838594	5.8610835	20.10471	-141.19357	-10.00743	0.54428965	14480.577855110168
335	140.05244	108.29801	231.51416	-36.232784	218.15303	16.850086	235.91733	177.56435	889.0	1000.0	1339999	9.830853	6.0432243	20.015713	-142.19408	9.83084	6.0455832	20.036106	-148.15628	-10.010828	0.61987674	14516.548757076263
336	211.84186	11.505594	230.35005	199.40952	216.54253	7.8067904	229.06203	207.17531	1000.0	1000.0	1343999	9.868348	6.174565	19.87461	-136.88034	9.868553	6.174301	19.6618	-151.33498	-10.041377	0.67971516	14549.116885900497
337	179.02013	109.42397	240.27248	-39.64251	226.75566	47.108253	257.23297	88.06037	896.6	987.1	1347999	9.876055	6.296989	19.866863	-149.27132	9.875796	6.295773	19.775345	-156.10176	-10.034189	0.7115748	14579.584362506866
338	231.34293	16.73419	248.31696	205.0368	241.19331	6.0935254	251.19876	233.17479	1000.0	1000.0	1351999	9.908086	6.2824373	19.743216	-151.64627	9.908196	6.280801	19.923616	-150.31631	-10.081027	0.71208227	14609.85828924179
339	179.86887	57.834682	219.38956	79.963104	104.73433	87.35329	215.27219	-51.02422	998.25	872.6	1355999	9.890419	6.6701417	19.615992	-150.14177	9.890637	6.6692533	19.706936	-156.47073	-10.052391	0.757276	14639.741164684296
340	188.18567	17.2445	211.27724	163.08511	187.62546	99.39564	255.29822	-106.89037	1000.0	924.9	1359999	9.887821	6.6531053	19.485292	-148.47649	9.888123	6.6519465	19.60459	-150.2189	-10.038508	0.8228336	14669.862499952316
341	213.05542	10.458095	226.66115	198.80164	232.19072	11.152103	246.66492	216.94017	1000.0	1000.0	1363999	9.901121	6.659908	19.978415	-144.73654	9.901285	6.659621	19.658575	-138.91243	-10.051595	0.9587627	14700.872189283371
342	140.84477	131.30067	234.46298	-117.768234	244.59824	6.0773544	253.95985	233.89954	812.2	1000.0	1367999	9.924411	6.6846843	19.547726	-143.79811	9.924489	6.683505	19.453938	-145.15552	-10.105094	0.97407156	14732.143646478653
343	212.59645	18.510372	233.67905	192.41316	222.79231	10.403633	233.31436	200.4557	1000.0	1000.0	1371999	9.950286	6.6438932	19.899809	-142.036	9.950446	6.6423736	19.579182	-142.54442	-10.112828	0.86069435	14762.698783397675
344	209.79283	10.697625	221.81233	193.06079	213.35051	6.824451	223.86005	203.45468	1000.0	1000.0	1375999	9.937472	6.5891128	19.569004	-143.6143	9.937462	6.585969	19.929493	-149.07378	-10.1108055	0.8524794	14793.011265277863
345	165.65286	124.98489	240.61218	-83.68847	191.72485	118.86884	259.31165	-59.31171	847.6	865.7	1379999	9.8962965	6.694613	20.14576	-151.55241	9.896442	6.6943974	20.089226	-149.72398	-10.059496	0.8882531	14822.343560695648
346	171.42311	129.5535	245.23436	-86.976814	234.13144	8.412404	246.82626	218.61014	839.0	1000.0	1383999	9.911334	6.7112894	20.372505	-145.26572	9.9115305	6.7089453	20.11744	-142.25897	-10.076545	0.7931185	14852.712651491165
347	229.41763	15.311786	251.79382	211.52728	248.67325	6.699633	255.32144	233.37984	1000.0	999.4	1387999	9.984898	6.6172686	20.185514	-154.93338	9.984682	6.617988	20.190279	-145.90028	-10.151208	0.7688638	14883.777483701706
348	144.3376	149.18405	247.58615	-113.390915	226.71475	38.625023	256.50726	117.84522	790.75	994.3	1391999	10.039279	6.839324	20.498335	-151.42497	10.039331	6.8393383	20.369339	-149.22057	-10.202056	0.7983075	14913.92508983612
349	229.38298	12.64845	251.12604	219.62817	198.3374	80.81816	243.72289	-41.818127	1000.0	937.7	1395999	10.135021	6.798829	20.046417	-150.37943	10.134834	6.8016996	19.89701	-154.8607	-10.312147	0.74240077	14943.905705928802
350	227.99565	27.508352	259.83823	192.5992	224.55074	80.467415	258.95358	-15.722288	997.25	945.3	1399999	10.134614	6.940642	20.439316	-166.31882	10.134461	6.9387364	20.245165	-166.08305	-10.297768	0.77215457	14974.21426486969
351	232.86838	15.541564	248.58908	213.02214	237.04489	34.308094	261.56216	139.0172	1000.0	992.7	1403999	10.123588	6.9421434	20.325476	-160.5051	10.123454	6.944638	20.014137	-155.79253	-10.299356	0.846563	15004.829314947128
352	245.13568	6.2135506	252.9544	238.26692	201.12485	13.694659	215.81284	174.13403	1000.0	1000.0	1407999	10.0759735	7.0099277	20.497768	-163.62169	10.075957	7.008836	20.391504	-160.65273	-10.251478	0.8786057	15037.73963356018
353	228.99678	10.99421	246.82962	219.75948	149.1998	123.46693	259.92905	-89.86351	1000.0	841.6	1411999	10.052775	7.201813	19.874254	-177.32529	10.052977	7.20243	19.959118	-168.23798	-10.223168	0.90116024	15067.265260696411
354	192.47256	72.66066	243.25017	48.078922	203.30331	8.87577	218.10213	187.2087	953.2	1000.0	1415999	10.066623	7.275197	20.327635	-172.90341	10.066568	7.2745953	20.475525	-167.62045	-10.219753	1.0629307	15098.046352863312
355	223.79283	6.686549	234.15585	216.80704	187.29718	113.86466	255.10104	-74.361115	1000.0	884.2	1419999	10.11076	7.2227917	19.950827	-176.32434	10.111272	7.2257733	19.97518	-167.21323	-10.299272	0.96848404	15127.57935142517
356	176.37744	101.71636	240.49854	0.48820725	221.80818	78.499596	258.10254	-7.8740087	1000.0	986.7	1423999	10.2389	7.1930413	20.809029	-157.744	10.239385	7.1899633	20.87795	-153.67996	-10.413451	0.9856776	15158.255107879639
357	232.63913	14.438602	243.53415	207.80669	211.62149	9.588598	222.25134	194.83464	1000.0	1000.0	1427999	10.355637	7.2927027	20.422182	-152.3809	10.355661	7.2912855	20.605412	-156.35712	-10.533848	0.9619333	15189.277887105942
358	221.69727	15.142079	239.40894	201.73642	202.44054	9.137205	215.94548	187.28197	1000.0	1000.0	1431999	10.500998	7.1124034	20.471165	-150.9502	10.501363	7.10959	20.501425	-149.52805	-10.663347	0.8926027	15219.988932132721
359	203.25552	3.1101444	207.1938	199.88805	194.33719	7.1471696	208.9925	183.00032	1000.0	1000.0	1435999	10.547861	7.1701846	20.44831	-151.07872	10.547864	7.16955	20.348476	-143.78668	-10.740478	0.9124814	15250.612250089645
360	210.79297	16.087576	232.95886	187.71063	205.16113	105.1247	262.33282	-48.522453	1000.0	888.3	1439999	10.562055	6.9979553	20.493439	-155.52414	10.561779	6.9979124	20.522566	-159.39801	-10.720408	0.809627	15280.562669277191
361	225.23291	16.35841	239.84602	197.99991	221.98799	52.169907	263.34622	78.29936	1000.0	979.6	1443999	10.591203	6.789257	20.222473	-148.56697	10.591726	6.7885814	20.357285	-150.91466	-10.751721	0.7053414	15311.159056663513
362	220.69673	9.330164	231.92865	207.21782	193.38748	49.63831	229.36392	48.02911	1000.0	976.1	1447999	10.630117	6.8829827	20.156246	-150.61153	10.630132	6.882676	20.017014	-145.20863	-10.794055	0.8342002	15341.333404541016
363	176.89299	14.74848	191.9126	153.53546	155.35823	13.04402	168.73018	125.606964	1000.0	1000.0	1451999	10.618202	6.6874614	19.953405	-149.6138	10.618707	6.6840444	19.930445	-142.01869	-10.781792	0.9909426	15372.584037303925
364	188.33406	9.842212	202.69637	174.9575	201.14307	6.378382	211.4149	191.36246	1000.0	1000.0	1455999	10.689263	6.7483444	20.259874	-170.79962	10.689468	6.744477	20.276178	-169.66064	-10.894254	0.87595016	15403.61334824562
365	177.45813	24.185707	202.36426	137.79814	180.80168	52.92522	210.76184	23.199314	1000.0	965.2	1459999	10.807619	6.5508614	20.214783	-167.1574	10.80756	6.5512285	20.342772	-168.01651	-10.97742	0.74565375	15433.958550214767
366	136.85541	100.021904	241.3208	-25.849562	203.27104	8.516058	215.41536	187.53427	881.75	1000.0	1463999	10.88368	6.6204658	20.280832	-174.82784	10.883729	6.6211658	20.287754	-188.05363	-11.035788	0.89121056	15464.310934066772
367	188.23581	9.622844	197.62723	172.15718	207.73376	7.2726836	220.06073	195.66367	1000.0	1000.0	1467999	10.910007	6.5575743	20.40629	-184.13101	10.91014	6.559377	20.24585	-182.89178	-11.069808	0.8697536	15494.640478610992
368	219.57904	14.749099	241.83261	205.70068	237.78157	10.847691	250.9232	210.82487	1000.0	1000.0	1471999	10.86949	6.784478	20.043236	-189.61592	10.869815	6.7823057	20.186054	-192.73439	-11.031276	0.7613269	15525.21359372139
369	227.62949	11.726586	244.72183	212.89725	215.61482	51.736263	243.83382	64.02273	1000.0	983.4	1475999	10.924705	6.533855	20.31992	-205.38158	10.924493	6.5335975	20.126814	-192.14778	-11.07337	0.7067871	15555.891172409058
370	190.90002	93.21491	262.7005	31.303427	252.33139	5.5147405	257.55307	241.52075	906.0	997.1	1479999	10.94016	6.6142673	20.315657	-199.38492	10.939685	6.61375	20.432007	-198.82497	-11.092235	0.73992884	15587.468667268753
371	243.25519	13.893109	262.36386	227.16148	245.35771	6.5305824	256.91003	232.95813	996.0	998.6	1483999	10.997956	6.820108	20.156265	-206.92813	10.998189	6.815155	20.29058	-211.19495	-11.159692	0.8671431	15617.968653678894
372	142.76903	128.59743	243.14493	-72.36634	149.90503	124.02124	258.86838	-44.897438	800.0	800.1	1487999	11.167752	6.573228	20.50565	-197.28612	11.167744	6.5750833	20.503479	-194.24063	-11.353497	0.7956911	15646.789420127869
373	167.21707	125.78602	249.65271	-49.98512	253.89444	5.016379	260.82263	246.39348	845.25	992.5	1491999	11.259232	7.0254593	20.567337	-206.79324	11.259538	7.0249996	20.780258	-204.699	-11.432101	0.9665605	15677.50922036171
374	188.29099	124.78841	257.88153	-60.663593	222.02295	88.05746	260.5775	-38.31937	865.6	924.3	1495999	11.336433	6.9604754	20.550022	-212.32195	11.336392	6.956345	20.619862	-205.1487	-11.493058	0.9367374	15707.603921890259
375	242.72646	9.523087	256.8016	230.12297	217.35713	80.50459	259.64832	-22.79032	1000.0	943.3	1499999	11.377129	6.972873	20.750542	-203.42326	11.377602	6.973056	20.812447	-208.637	-11.557104	0.88519406	15738.063427686691
376	195.22963	92.82207	261.00812	35.072678	139.61377	116.793106	257.3606	-47.041798	900.5	812.8	1503999	11.462325	7.0443916	20.678944	-194.4054	11.462471	7.044134	20.666853	-192.925	-11.624861	0.95052177	15767.538225889206
377	198.54414	100.80923	260.87146	-2.094423	255.48466	4.0030923	260.21103	246.00159	879.4	988.4	1507999	11.529119	7.142628	20.898039	-201.4442	11.529621	7.140993	20.667616	-208.83762	-11.703619	0.9371154	15798.188642024994
378	243.16615	7.0677614	253.42447	236.14621	252.86972	6.157247	259.73245	242.9107	1000.0	988.8	1511999	11.66545	7.090826	20.795574	-212.02553	11.665275	7.0911474	20.834831	-199.39978	-11.851591	1.0377043	15835.306820869446
379	229.87328	24.745447	257.4761	195.39232	222.07578	53.63102	259.4389	110.32215	1000.0	978.3	1515999	11.787408	7.184628	20.96363	-213.10579	11.787669	7.183113	21.065186	-207.46346	-11.954308	0.98234653	15867.379533052444
380	233.73987	7.999183	241.42036	222.79227	241.22977	9.718911	256.87814	225.95142	1000.0	999.7	1519999	11.8546915	7.261481	21.459515	-197.81989	11.854999	7.2598786	21.500795	-199.04768	-12.028262	1.1502388	15899.240302801132
381	236.67844	30.63313	256.98175	183.74245	206.6446	75.69661	249.12616	3.4372203	1000.0	954.0	1523999	11.9123335	7.410892	21.220413	-187.88759	11.912818	7.4047866	21.204973	-190.08362	-12.073315	1.1453974	15930.896072626114
382	250.8106	6.0316176	260.7691	245.41182	255.52275	6.113691	261.67462	242.76326	996.25	977.7	1527999	11.981228	7.447362	21.50026	-191.32762	11.981096	7.450883	21.856024	-206.50511	-12.1457	1.0563525	15962.506910085678
383	256.07465	8.629387	261.7634	241.14828	244.27779	12.1248455	260.54886	222.73645	987.75	995.3	1531999	12.104455	7.5335193	21.58367	-185.6354	12.104852	7.530919	21.642002	-187.07336	-12.292484	1.2439498	15994.265311956406
384	257.17038	5.2713804	261.29187	248.12091	218.17636	53.684147	259.6539	59.967697	994.0	979.9	1535999	12.176887	7.7854223	22.135014	-189.16592	12.177235	7.7834196	21.90436	-186.51196	-12.36392	1.2619214	16025.126747369766
385	255.22226	4.210729	260.31943	249.52107	210.29898	80.071754	259.68494	-2.7984378	1000.0	934.8	1539999	12.255703	7.895668	21.809565	-212.22676	12.255739	7.89484	22.108479	-197.38617	-12.431654	1.0877956	16054.981309890747
386	209.53667	69.763374	263.2738	90.12488	212.97775	6.4785666	224.36525	200.39088	939.0	1000.0	1543999	12.436015	7.8848295	22.066593	-211.62762	12.435911	7.883357	22.010223	-200.03621	-12.620076	1.0927329	16085.600955486298
387	236.52237	9.1414585	247.9079	222.45657	208.85278	51.54844	234.58047	60.988396	1000.0	986.3	1547999	12.588436	7.850062	22.331217	-199.03157	12.587723	7.854533	22.355036	-206.99832	-12.758672	1.1541522	16116.001977205276
388	243.83693	6.1116123	249.90791	235.34026	256.4743	3.9867685	262.3769	248.65013	1000.0	986.4	1551999	12.589747	8.044376	22.053562	-150.56416	12.589727	8.045981	22.298138	-151.08339	-12.762803	1.1813222	16146.77440738678
389	220.60692	60.257168	264.97992	116.8583	158.28157	121.970665	262.51764	-19.8139	970.5	798.9	1555999	12.618594	8.173959	22.518997	-150.62202	12.618211	8.178221	22.824387	-141.86464	-12.801131	1.0487901	16175.653997421265
390	258.19907	7.042096	264.2689	246.2188	210.64462	81.389496	258.38284	19.76562	978.0	931.0	1559999	12.720151	8.254377	22.776295	-153.55824	12.719812	8.255047	22.819422	-154.245	-12.883271	1.1121106	16205.562952041626
391	219.22612	47.946346	260.33322	139.58876	259.372	2.2248003	263.18024	256.68164	988.2	963.4	1563999	12.762017	8.533781	22.879168	-156.8839	12.761643	8.536407	23.02884	-157.40068	-12.937285	1.1720244	16235.516155958176
392	249.14938	10.363186	256.86487	231.44363	250.67941	4.1227674	256.75546	243.17029	1000.0	997.7	1567999	12.814535	8.521918	22.602428	-157.78064	12.814825	8.522321	22.950941	-157.34148	-12.962418	1.3084086	16266.329682350159
393	178.63345	142.36836	262.25046	-67.943794	255.7071	6.9579573	261.797	235.73624	826.0	984.0	1571999	12.837217	8.657001	22.289156	-161.13971	12.837104	8.657674	22.525433	-160.92755	-13.025323	1.3645178	16296.618915319443
394	250.61	6.5013914	261.24158	243.56786	218.08023	91.46197	261.0414	-51.55603	998.5	920.7	1575999	12.838153	8.8972225	22.48224	-176.75531	12.838328	8.900145	22.63688	-175.02223	-12.988751	1.3129121	16326.99749660492
395	258.8527	3.6296432	261.2924	252.59744	253.7668	7.155416	259.44583	239.67647	992.5	989.9	1579999	12.90778	8.961721	22.832018	-192.97363	12.90734	8.965113	22.976568	-189.65082	-13.062727	1.4060676	16357.787690639496
396	247.3233	11.120445	261.99652	234.78142	242.28133	8.93126	255.5626	227.78508	993.75	998.8	1583999	12.969572	8.84976	22.830498	-189.13443	12.969586	8.85073	22.769218	-188.65254	-13.1412325	1.5478975	16388.249588489532
397	243.74991	9.10707	254.58136	229.33919	184.28098	70.32844	255.39568	78.94149	1000.0	952.4	1587999	12.990235	8.797703	22.662573	-191.13632	12.98966	8.805846	22.704927	-191.8289	-13.164737	1.6167934	16418.166946411133
398	242.85756	13.037433	256.46945	228.42474	257.689	2.7026188	261.65625	251.27565	1000.0	974.6	1591999	12.879031	9.182987	22.614325	-193.10948	12.878913	9.189396	22.72079	-194.87851	-13.031617	1.729852	16448.752465724945
399	260.57477	2.3973546	262.68414	256.72122	252.05522	7.617062	260.72055	233.52109	976.5	991.3	1595999	12.923604	8.873568	22.999035	-176.01208	12.923093	8.874865	22.656755	-180.07625	-13.107621	1.7206411	16479.18280649185
400	250.41188	8.999404	258.8452	236.6133	172.77287	111.830734	265.07428	-24.351496	1000.0	795.4	1599999	12.993898	8.481404	22.630108	-171.10504	12.993872	8.481163	22.514854	-178.12857	-13.160686	1.5549272	16508.378005743027
401	258.66672	5.0971565	264.4882	250.99826	224.29575	105.9608	262.42215	-93.52555	977.75	885.6	1603999	12.979775	8.459597	22.778633	-178.27792	12.979612	8.4612665	22.767117	-170.81485	-13.16667	1.6219568	16538.852501630783
402	244.2911	13.849847	261.11902	225.16624	232.63467	84.75193	263.6197	-21.57085	995.75	892.1	1607999	13.00009	7.917874	23.075367	-165.38367	12.999525	7.9194026	22.952118	-168.27905	-13.191745	1.6834352	16568.974257469177
403	254.29927	9.314813	260.62048	235.83212	239.30228	58.238342	260.60535	64.666115	996.0	940.8	1611999	13.019832	7.8746257	22.851938	-154.32726	13.01999	7.872713	22.79587	-166.50806	-13.1679	1.4425095	16599.372282266617
404	208.51514	88.431274	262.15167	55.398632	257.13055	4.392387	261.75967	245.3406	883.0	979.5	1615999	13.105046	7.9034142	22.991278	-156.09941	13.104886	7.9063005	23.027353	-157.06683	-13.283107	1.5096656	16630.30074930191
405	253.49796	9.850739	262.59146	237.47443	247.33615	8.757795	257.84692	233.01952	989.0	998.5	1619999	13.291528	7.8617907	22.921658	-149.29591	13.291423	7.862477	22.970564	-156.28616	-13.465602	1.3205278	16661.36250782013
406	251.37053	11.044591	262.4946	238.84235	256.9851	5.72878	263.20508	242.83084	986.5	975.4	1623999	13.529857	7.5986476	22.90853	-152.58961	13.529748	7.6020827	23.040836	-159.16014	-13.698307	1.3091881	16692.060901403427
407	254.91072	6.1163044	261.00006	244.89973	253.32654	12.35129	261.36737	218.1878	992.75	988.7	1627999	13.707192	7.742804	23.65621	-153.17264	13.7070265	7.744315	23.174908	-148.34644	-13.884008	1.2874622	16722.201461553574
408	198.4292	77.77347	263.07144	99.13747	126.0156	143.36725	268.27765	-69.934525	916.2	668.2	1631999	13.858441	7.814316	23.289225	-147.87271	13.858913	7.8133125	23.359394	-152.2975	-14.008224	1.3078629	16750.300676822662
409	251.32341	13.760562	264.4654	228.41248	238.24065	57.342003	261.75607	66.55917	986.75	947.0	1635999	14.063467	7.5832205	23.721355	-143.19347	14.063392	7.5873694	23.52436	-146.7233	-14.243952	1.2604094	16780.361741304398
410	261.03845	0.54324013	261.55237	260.21283	256.7497	4.5936127	262.16663	247.55557	985.75	982.1	1639999	14.323817	7.6071944	23.76145	-147.11583	14.323362	7.612985	23.530092	-148.37003	-14.478576	1.2078996	16810.413148403168
411	262.01944	1.4502275	263.5045	260.14862	214.7386	97.69923	263.6353	-42.74359	972.5	887.0	1643999	14.526853	7.615906	24.028782	-147.98807	14.5273075	7.6148443	23.838575	-148.65588	-14.678783	1.206965	16839.9268116951
412	260.05447	1.8424214	261.5602	256.9022	259.1047	5.233516	262.74985	244.27214	987.75	957.9	1647999	14.656017	7.4608297	24.033241	-138.78534	14.656086	7.4580255	23.911879	-139.47281	-14.812954	1.057845	16869.92068886757
413	264.4645	0.7019263	265.47565	263.52225	244.88687	44.892685	262.39954	110.319626	946.75	960.4	1651999	14.79118	7.49882	24.19889	-137.45685	14.7913685	7.498946	24.070524	-139.95952	-14.929746	1.1242678	16899.773149728775
414	260.55	2.4879966	262.60168	256.45578	262.095	2.155338	264.82678	257.97842	987.5	940.4	1655999	14.808855	7.847234	24.179165	-160.4465	14.808995	7.850278	24.418806	-149.51007	-14.964841	1.2062331	16929.469613552094
415	262.96463	1.9816561	265.1572	260.52597	227.50517	99.42898	264.2542	-70.69551	970.0	894.9	1659999	14.945952	7.80127	24.286293	-151.58957	14.945951	7.8022547	24.214441	-138.4773	-15.133377	1.2681009	16959.029806613922
416	264.4417	1.7840255	266.6343	262.67157	248.20488	5.1903734	255.90027	238.9967	962.0	1000.0	1663999	15.155453	8.027797	24.519745	-143.56816	15.154979	8.029282	24.654367	-141.36305	-15.343235	1.2162097	16989.0612347126
417	264.64673	1.8181901	267.9577	262.43228	239.12308	71.415375	265.9012	24.949566	956.8	891.2	1667999	15.2692	8.112951	25.27051	-139.7636	15.269438	8.114338	25.323612	-136.18416	-15.440817	1.24084	17018.707316875458
418	204.19032	101.23738	265.92517	28.972092	259.52716	2.3045485	263.3123	254.36044	844.5	967.9	1671999	15.3974	8.108096	25.310402	-151.00293	15.397284	8.1075535	25.26903	-146.77379	-15.551156	1.2611716	17049.381004333496
419	261.48798	0.7823908	262.5373	260.6438	260.93396	2.6177316	265.1929	256.01508	975.0	948.1	1675999	15.4879875	8.107785	26.103594	-151.86156	15.488025	8.1053295	26.008015	-142.06996	-15.65992	1.1342081	17079.409641504288
420	262.12747	4.121503	265.8932	255.15883	200.14455	81.81484	259.3327	45.03159	961.25	905.8	1679999	15.527311	8.400037	25.262781	-154.17465	15.527047	8.399955	25.727732	-149.58441	-15.696775	1.2879275	17108.640637397766
421	259.22412	0.7347766	260.18082	258.31967	255.47949	6.1809144	261.7751	240.29338	993.0	972.9	1683999	15.581655	8.465122	24.881731	-152.8569	15.58179	8.463177	25.584602	-155.62466	-15.760012	1.3474311	17138.480011940002
422	255.16064	5.459121	259.8531	245.89636	252.60397	9.327344	263.27795	232.76709	998.25	989.2	1687999	15.660861	8.283582	25.26889	-146.87709	15.660715	8.28606	25.749256	-144.03989	-15.8164625	1.4517964	17168.927562713623
423	250.96425	8.85288	259.72098	239.30353	230.52657	78.60871	264.3311	-4.387902	998.5	914.5	1691999	15.678019	8.349129	25.115297	-155.00017	15.677793	8.350529	24.974977	-155.06618	-15.823177	1.182056	17198.381001472473
424	260.30914	2.9672673	265.30725	256.23724	244.55685	48.420708	264.40506	99.944756	982.0	934.6	1695999	15.727744	8.254485	24.990437	-171.69763	15.727476	8.251984	25.018166	-182.1661	-15.891115	1.3181834	17227.922204256058
425	248.84967	10.835391	263.0365	232.56575	258.67273	3.6791077	265.311	251.80159	988.5	966.0	1699999	15.769913	8.362903	25.003368	-174.51244	15.770206	8.364507	25.345688	-166.13222	-15.934199	1.1370904	17257.97900414467
426	260.51215	5.1181245	264.83694	252.29324	260.22186	1.7858831	263.07233	256.2531	968.0	958.7	1703999	15.827308	8.326781	25.05768	-164.11656	15.827706	8.323484	25.494762	-164.73007	-15.996	1.212807	17288.532957792282
427	261.28812	2.737186	263.87988	256.91	252.21465	7.675224	260.24814	233.67633	980.0	995.2	1707999	15.828729	8.652154	25.049143	-171.85127	15.8288965	8.651114	25.595137	-167.08727	-15.985944	1.195757	17319.442999601364
428	192.79399	106.50037	262.48148	9.116056	250.9698	8.737414	257.44534	228.68602	866.25	997.8	1711999	15.893398	8.733158	25.04897	-166.11786	15.893434	8.733845	25.618322	-161.91437	-16.045637	1.254951	17349.977269887924
429	262.434	0.5785756	263.11234	261.82007	216.35075	86.7492	263.14212	35.27576	976.75	881.7	1715999	15.934357	8.853236	25.025618	-165.72131	15.934425	8.853952	25.550705	-164.7106	-16.118013	1.2140633	17379.114107847214
430	219.31775	83.73521	262.40927	51.858143	232.43787	93.33975	266.9587	-47.53854	896.8	850.2	1719999	15.974317	9.176311	25.561039	-158.59177	15.9746	9.177681	26.101152	-157.75758	-16.14185	1.1916714	17408.230221748352
431	261.1997	4.7893023	266.3146	253.42195	261.74387	2.7638671	264.51678	255.29633	962.25	936.3	1723999	16.09545	9.167562	25.33362	-166.30573	16.095465	9.169318	25.420923	-159.63632	-16.248606	1.1956226	17438.066894054413
432	261.7971	5.852731	269.26474	254.12373	260.3768	2.2786393	264.4204	256.34494	957.0	944.6	1727999	16.078934	9.862687	25.897217	-165.64447	16.079018	9.860222	26.016865	-162.8997	-16.227654	1.2971364	17468.20695734024
433	256.32822	7.4357195	261.62173	243.51653	266.6986	2.2324035	270.2343	262.97647	990.0	893.6	1731999	16.150278	9.921805	25.653622	-156.02296	16.150282	9.919409	26.04337	-154.2192	-16.338173	1.3779762	17497.484790325165
434	262.98022	3.0931735	267.24277	259.3196	238.8551	78.2325	269.2332	4.374826	964.75	853.2	1735999	16.241308	10.193913	25.094524	-167.69243	16.24141	10.192223	25.594343	-161.92851	-16.37271	1.4177727	17526.83780312538
435	254.66641	13.018049	266.69998	230.08992	266.65692	1.9039755	269.09003	262.4005	976.6	902.7	1739999	16.273352	10.411193	25.310646	-175.54445	16.273254	10.412576	25.843018	-174.2527	-16.44551	1.5184698	17556.18734049797
436	263.76804	3.9771845	267.59644	257.09448	261.7488	5.7700596	268.46823	247.14845	950.75	927.9	1743999	16.34567	10.214475	25.422567	-181.26598	16.345867	10.20965	25.548601	-179.14781	-16.53241	1.4132628	17585.84096121788
437	192.92809	138.34587	265.68173	-83.703865	234.79898	71.250404	263.5432	21.568264	807.2	913.2	1747999	16.325798	10.412827	25.477499	-183.3392	16.325583	10.415481	25.571266	-173.5737	-16.499989	1.5027002	17615.16425037384
438	263.65036	1.5736103	265.75278	261.84332	199.4968	110.496796	259.65152	-29.752228	952.5	864.4	1751999	16.362873	10.374362	25.62767	-181.10916	16.362946	10.375538	25.933681	-178.24988	-16.544386	1.5365114	17644.504792690277
439	208.83833	91.54532	262.72986	50.290577	234.52885	76.88652	263.1758	3.9395068	917.25	909.0	1755999	16.444883	10.036144	25.351233	-183.71545	16.44459	10.039884	25.46398	-181.67348	-16.627314	1.3574375	17673.968538045883
440	262.28574	3.4544408	266.04498	256.6948	227.80327	65.51098	261.129	34.68208	966.25	946.3	1759999	16.50559	10.00101	25.399714	-176.65422	16.50537	10.001965	25.696587	-179.17094	-16.689852	1.2826902	17703.5782494545
