Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
350	203.48692	9.569293	229.15147	184.33345	200.44884	8.708316	213.23561	187.9204	46.17442	46.0	1399999	76.48424	38.119316	144.17145	2.694114	76.48424	38.119316	144.36551	1.0860183	-76.4828	0.7776348	55164.000844955444
351	202.81946	10.622388	233.82857	181.67046	197.86057	8.755679	211.87091	183.02777	45.988506	45.4	1403999	76.48073	38.142418	144.26762	2.7636402	76.48079	38.14239	144.333	2.7757916	-76.43858	0.77936375	55420.1360309124
352	202.6683	10.132964	228.02502	180.74176	203.9874	7.566993	214.22253	193.21315	45.931034	46.7	1407999	76.44549	38.168976	144.18027	-1.9156601	76.44553	38.16895	144.10556	0.96158314	-76.434166	0.7870372	55666.136534929276
353	205.5122	10.61293	235.41016	181.37177	198.62955	11.958804	227.61807	186.44928	46.390804	45.9	1411999	76.43032	38.147186	143.48256	0.12347102	76.43031	38.147167	143.52246	1.2152662	-76.37182	0.7823254	55864.35964560509
354	202.78305	11.987151	234.58821	178.46255	198.23186	10.095453	214.88727	181.35689	45.88506	45.7	1415999	76.61927	38.13868	143.66864	1.020905	76.61931	38.138603	143.72655	3.1259465	-76.63342	0.79411554	56059.92694401741
355	206.75172	9.677768	229.33086	182.5864	202.85948	11.054373	222.0191	186.67213	46.67059	46.6	1419999	76.56449	38.137444	143.58849	2.8316627	76.56452	38.137455	143.81442	2.4884377	-76.55128	0.79158336	56254.531021595
356	204.80711	10.444846	234.67155	183.06427	205.02608	6.4934735	217.9242	195.13712	46.32184	46.9	1423999	76.47595	38.157116	143.57243	3.0138845	76.47602	38.157032	143.76955	3.18629	-76.41206	0.7912728	56448.28623318672
357	204.69504	10.241953	234.10342	181.64146	206.89795	10.315986	221.79712	187.61578	46.32558	47.3	1427999	76.57153	38.140297	143.95284	1.3234196	76.571594	38.140217	143.95471	1.5397675	-76.46089	0.7788918	56641.613273620605
358	206.20787	10.889779	233.8758	183.09813	199.29736	11.201315	213.70317	180.3597	46.546513	45.7	1431999	76.50833	38.16137	143.21562	2.8270805	76.50835	38.161274	143.42552	0.093471766	-76.523964	0.7886743	56834.62650680542
359	202.19131	8.97733	226.11285	180.98924	203.57547	7.2849364	212.28017	190.32881	45.804596	46.4	1435999	76.49851	38.179256	143.38646	2.6801848	76.49858	38.1792	143.37798	2.6318378	-76.42372	0.7889955	57027.32427406311
360	203.21967	11.436773	232.87965	182.40605	198.57594	10.467407	215.56346	184.55971	46.022987	45.7	1439999	76.61665	38.16905	143.40715	0.89627814	76.61666	38.169018	143.76822	-3.2803202	-76.59735	0.78152364	57219.36771154404
361	203.2761	10.350594	230.55676	180.52815	205.08257	11.05626	227.44664	183.97882	46.011494	46.8	1443999	76.59191	38.121433	143.78787	1.2449417	76.59195	38.121414	143.71371	1.4364462	-76.50936	0.7805758	57411.52643465996
362	204.74062	10.091361	229.09122	177.17285	195.39642	5.456177	205.52495	189.30965	46.206898	44.9	1447999	76.61385	38.14121	143.32526	0.33655977	76.613945	38.141014	143.32787	0.77978325	-76.587814	0.7919091	57603.6103117466
363	203.7188	10.625825	229.79897	181.03427	201.55527	10.144963	224.44731	190.29337	46.091953	46.5	1451999	76.51891	38.165306	143.4813	-26.261936	76.518906	38.16525	143.71017	-17.48339	-76.45128	0.78761184	57795.59800839424
364	205.52661	12.6296	235.86473	178.98688	202.09952	13.68451	224.83395	181.43056	46.32558	46.4	1455999	76.61196	38.148254	143.72101	2.0612261	76.61204	38.14821	143.76553	3.2538126	-76.5452	0.7740238	57987.82247519493
365	203.48291	10.771584	241.72858	187.28847	201.5261	10.950581	227.31038	187.34108	45.95402	46.2	1459999	76.53656	38.21784	143.5501	-3.681836	76.53657	38.217815	144.06313	-2.5094962	-76.49975	0.8016739	58179.993178367615
366	204.65982	9.421026	227.60353	188.03929	201.04507	9.684864	213.32552	185.08824	46.2907	46.2	1463999	76.62838	38.141636	144.22232	-24.528112	76.62843	38.14146	144.47282	-21.733006	-76.61503	0.80922276	58371.50972723961
367	203.1251	10.086943	225.03494	183.26459	202.30263	11.930915	230.87973	188.97667	46.091953	46.4	1467999	76.60466	38.209953	143.97	-24.389254	76.60468	38.209946	144.16238	-23.22124	-76.509766	0.8261592	58564.06397986412
368	204.33208	9.94721	233.02274	182.23267	205.71468	12.159182	229.93227	187.28838	46.252872	47.3	1471999	76.61359	38.170868	143.32498	2.6951644	76.61365	38.17075	143.30792	3.19693	-76.54189	0.8055187	58756.551105976105
369	205.66608	10.624878	234.61583	180.72655	205.34628	12.6165905	225.33961	184.25578	46.5	46.8	1475999	76.66826	38.213814	144.13892	3.1007805	76.66824	38.213802	144.36969	3.31804	-76.633736	0.82018906	58948.472995996475
370	204.04524	9.936854	227.50516	180.79729	206.41	8.679283	220.53644	189.47835	46.26744	47.3	1479999	76.62862	38.188824	143.91101	3.092103	76.62861	38.188835	144.0708	2.0849426	-76.724396	0.80774105	59140.66743397713
371	202.08795	11.323297	239.60329	182.73552	203.1441	7.391835	212.14998	191.99994	45.83908	46.6	1483999	76.48833	38.17811	143.36613	-21.500904	76.48834	38.17802	143.52133	-16.937534	-76.49662	0.78785855	59332.55692958832
372	206.21039	12.065049	234.95866	184.68384	200.57191	11.137882	217.4024	185.11633	46.511627	46.0	1487999	76.503654	38.249863	143.9788	-14.528844	76.50364	38.249924	144.16006	-15.358505	-76.32661	0.7992604	59524.928493499756
373	204.51091	11.13221	229.22156	182.50648	205.1726	9.841742	227.44804	192.23404	46.356323	46.9	1491999	76.54854	38.19237	143.70398	2.8379688	76.54856	38.192276	143.79463	2.7197032	-76.537094	0.8021893	59716.697861909866
374	205.20323	10.56675	230.10735	176.37813	200.53824	10.803374	221.64447	183.36238	46.38372	46.1	1495999	76.518326	38.176895	143.93797	-6.4437447	76.51836	38.176907	144.22873	-10.891618	-76.594025	0.79181737	59908.41312789917
375	203.61813	9.250082	230.37233	179.25021	204.43538	15.314848	231.26747	179.08508	46.149426	46.8	1499999	76.44145	38.132996	143.59879	-8.557767	76.4415	38.132988	143.63202	-3.363289	-76.4532	0.80431265	60100.24431729317
376	203.01808	11.012892	235.95842	185.03703	202.25024	13.692845	219.37576	172.45494	46.0	46.4	1503999	76.57024	38.11795	143.28748	2.9727962	76.57023	38.117886	143.51971	2.6454864	-76.51519	0.7918069	60292.35825800896
377	205.48409	11.128529	230.84723	176.79463	203.6683	11.296039	220.35155	187.40198	46.402298	46.5	1507999	76.608246	38.172142	144.59964	2.204097	76.60828	38.172073	144.60992	2.4157999	-76.58889	0.7908691	60483.91599750519
378	204.37236	11.202698	232.18251	176.11328	207.24251	14.987313	235.92017	188.38713	46.23256	47.1	1511999	76.48872	38.123413	144.15291	-6.3600626	76.48875	38.123287	144.21521	-3.2930021	-76.47231	0.80531883	60675.81150889397
379	202.74748	11.111789	232.31018	183.17636	208.2096	12.447177	228.13304	188.93622	46.03448	47.6	1515999	76.40202	38.136158	144.2217	-8.180376	76.40206	38.136078	144.25755	-12.143675	-76.47528	0.7955632	60867.091254234314
380	202.96172	10.796152	239.48889	181.36775	202.68002	14.015949	232.91776	187.31657	45.95402	46.4	1519999	76.65656	38.15603	144.16757	2.8157592	76.65663	38.155956	144.15822	2.7005076	-76.64091	0.80443877	61059.05877351761
381	203.64772	10.199873	229.02638	177.91383	196.85246	13.2536745	219.06363	171.34929	45.988506	45.4	1523999	76.61327	38.16356	144.1987	1.8039575	76.61335	38.163425	144.3029	-4.0159264	-76.63122	0.8092191	61251.446676015854
382	205.47925	10.503876	230.36858	184.07071	202.8911	12.118817	220.8276	180.59038	46.453487	46.7	1527999	76.444244	38.115658	144.27283	2.8843977	76.4443	38.115536	144.39597	3.0977108	-76.40847	0.79440403	61443.20411777496
383	203.00177	10.256428	224.49371	181.84749	197.41972	8.041715	207.87201	180.3276	45.96552	45.6	1531999	76.51398	38.133873	143.27885	3.0583441	76.51412	38.13375	143.4761	1.1817439	-76.43758	0.8012135	61634.81884264946
384	204.43684	11.503122	242.9427	180.35963	197.47934	11.80484	218.37491	180.48557	46.24138	45.4	1535999	76.55079	38.19411	143.56186	2.7538528	76.55084	38.193974	143.60368	2.3258586	-76.5996	0.8172479	61826.6503970623
385	204.73726	11.857907	231.28664	180.54405	201.2086	10.95755	216.93318	185.83461	46.26744	46.0	1539999	76.486275	38.158115	144.52486	3.0669312	76.48636	38.158012	144.4984	2.6183364	-76.38794	0.7963822	62018.84676218033
386	203.42665	11.695132	233.2934	178.90752	199.26927	9.345067	213.94191	180.88747	46.057472	45.7	1543999	76.64784	38.190834	144.07625	2.847772	76.647896	38.190716	144.123	2.2726176	-76.6254	0.80415595	62210.9619641304
387	206.54251	11.896236	240.94347	186.21481	195.3948	10.274861	214.19003	182.21634	46.65116	44.9	1547999	76.52181	38.188198	143.60016	2.8172965	76.521904	38.18805	143.73936	1.8837845	-76.47958	0.79207987	62403.05778694153
388	205.8138	11.554561	236.48079	179.48816	200.19174	7.4778147	213.47842	189.60931	46.38372	46.0	1551999	76.62209	38.200302	144.48662	2.8294768	76.62217	38.20024	144.37895	2.598091	-76.61299	0.8053904	62595.020035505295
389	204.00194	9.861431	229.71048	187.47342	195.04706	16.048143	223.58127	172.14244	46.275864	45.0	1555999	76.54417	38.226936	144.33864	1.9515765	76.54421	38.226772	144.27902	3.0309677	-76.605576	0.8009534	62787.498044252396
390	203.89912	11.687488	234.03772	181.40442	200.62552	10.168584	219.25854	188.49864	46.05814	46.0	1559999	76.60834	38.13271	144.18582	3.1556559	76.60843	38.13259	144.14572	2.120742	-76.6582	0.7918689	62980.090224027634
391	202.43906	12.170896	239.61725	181.35349	202.05952	3.3749423	208.42107	196.59328	45.863636	46.4	1563999	76.52022	38.15253	144.05191	2.6520648	76.52034	38.152378	144.29414	2.1898093	-76.52543	0.8198223	63171.78311753273
392	203.6396	10.8888	228.56142	182.92563	194.95128	9.718517	212.75194	175.66548	46.186047	44.9	1567999	76.51543	38.098476	143.44833	-4.091928	76.515434	38.098545	143.45424	-0.15997505	-76.54486	0.8118569	63363.79567861557
393	203.66302	11.392021	230.65085	176.50984	204.4606	13.1683655	228.62419	185.02895	46.057472	46.8	1571999	76.4864	38.16382	143.1658	2.4576201	76.486496	38.1637	143.09167	3.0325582	-76.65388	0.79832023	63555.98307681084
394	204.40578	12.6539345	234.59341	177.454	199.04976	12.73719	218.95547	178.6507	46.2907	45.8	1575999	76.55342	38.08151	143.77463	2.9855537	76.5535	38.081364	143.88043	2.1495438	-76.48508	0.7995897	63747.46713447571
395	203.25458	9.8003435	232.21126	183.23073	201.25844	9.275473	214.19041	187.26335	46.03448	46.0	1579999	76.52058	38.149834	143.56038	2.9359102	76.5206	38.149822	143.7702	2.0211492	-76.39255	0.801506	63939.598853588104
396	203.35265	10.586175	229.74606	180.90363	206.15439	10.433215	225.19571	188.618	46.011494	47.0	1583999	76.67558	38.126762	143.24855	2.3401976	76.67573	38.12655	143.48492	2.2957957	-76.705986	0.8165077	64131.68521690369
397	203.65822	10.600207	230.83931	177.06456	203.0595	9.976866	219.7347	191.00562	46.13793	46.5	1587999	76.65752	38.118244	143.91605	-4.526499	76.65761	38.118084	144.18834	-4.9923573	-76.67386	0.8133907	64323.60392451286
398	205.32353	12.35628	241.3087	177.31642	203.16882	10.12979	222.75027	184.3381	46.418606	46.6	1591999	76.56032	38.19975	144.29744	0.19505048	76.560326	38.199715	144.43141	-0.4134047	-76.5534	0.82458895	64515.79685783386
399	205.21838	13.340144	241.4551	178.78943	204.82492	11.57714	231.37222	191.30264	46.488373	46.9	1595999	76.51234	38.147995	144.73373	2.7099416	76.51241	38.14792	144.82135	1.9622607	-76.407425	0.83693445	64708.02530217171
400	202.75813	10.21714	226.39908	178.84146	198.07535	8.750517	215.27422	184.85153	45.88506	45.4	1599999	76.46334	38.203686	143.67822	0.9190552	76.46344	38.20345	143.66179	-0.34426236	-76.39403	0.82519835	64900.41452860832
401	205.21013	10.854711	233.81706	182.71039	203.39064	10.626557	220.40439	185.7877	46.390804	46.4	1603999	76.550964	38.132256	144.09871	1.6979349	76.55103	38.13215	144.1223	3.1038847	-76.56714	0.8395516	65092.25011777878
402	204.28877	10.673412	243.47475	180.12625	201.9969	11.471417	228.68573	191.07683	46.2093	46.3	1607999	76.50564	38.186577	144.29831	-9.872316	76.50575	38.186413	144.44974	-7.4129415	-76.51378	0.832394	65284.40415620804
403	203.8691	10.586614	234.19933	181.77635	202.84366	9.460228	218.96101	190.21196	46.12644	46.6	1611999	76.50894	38.12526	143.47496	2.8915946	76.50903	38.125046	143.5453	2.83521	-76.53326	0.8205139	65476.7929456234
404	205.24887	12.188201	237.0746	181.61168	202.72105	14.168984	230.1635	180.98886	46.360466	46.5	1615999	76.4924	38.124203	143.67143	-7.940507	76.49251	38.1241	143.77821	-18.614866	-76.43577	0.8114916	65674.75839328766
405	205.06128	11.610154	233.97664	175.62213	200.08041	11.421093	228.25948	187.63966	46.38372	45.9	1619999	76.48733	38.181488	143.97263	2.5203724	76.48739	38.181374	144.15958	3.1974695	-76.36749	0.8123603	65869.02806544304
406	203.72571	10.654282	228.55154	179.023	199.92682	7.756479	212.67964	186.99864	45.942528	46.1	1623999	76.58898	38.17422	144.0342	2.387832	76.58911	38.17404	144.22643	1.8261747	-76.538895	0.8143179	66063.45414996147
407	203.6464	10.855653	235.00914	181.55624	200.40211	7.635583	216.6812	190.69772	46.103447	46.1	1627999	76.543076	38.149902	143.79646	-3.863728	76.54311	38.149864	144.11873	-11.868345	-76.585686	0.8163707	66258.83399295807
408	205.32976	11.313764	241.58937	182.86725	195.77489	12.728606	220.00426	175.84685	46.40698	44.8	1631999	76.53722	38.163883	143.66457	2.9428196	76.53731	38.163803	143.77654	1.9997902	-76.4904	0.81577736	66452.38836503029
409	203.94374	10.469606	237.21805	178.03552	207.57458	9.832844	219.73816	192.81541	46.11494	47.4	1635999	76.54332	38.112076	144.52287	2.7677386	76.54339	38.11196	144.49997	3.3464153	-76.4934	0.8142037	66646.04051542282
410	205.13948	10.767515	231.27435	185.79521	198.1297	8.311603	214.38542	184.09021	46.310345	45.7	1639999	76.54431	38.187786	143.36009	3.0713625	76.54437	38.187603	143.30891	2.7490425	-76.6065	0.80918056	66838.97493624687
411	203.67885	11.143803	235.62079	178.46898	200.02304	8.529241	210.08406	181.599	46.034885	46.0	1643999	76.50243	38.172535	143.78053	2.6436353	76.50251	38.172356	143.8561	3.344613	-76.4168	0.79853404	67031.53966999054
412	205.21617	10.631747	230.08028	184.87605	203.57619	10.807498	223.63934	187.68243	46.37931	46.7	1647999	76.49822	38.16678	144.41353	2.5329504	76.49834	38.166702	144.55238	2.5893588	-76.48194	0.80974984	67224.2328236103
413	204.04869	10.923228	229.30756	182.76854	201.78354	9.189163	215.77022	190.38889	46.2093	46.5	1651999	76.49	38.182068	144.44801	2.315779	76.490074	38.181946	144.39667	2.2399552	-76.43411	0.81991553	67418.03655314445
414	205.35556	11.70181	232.93744	182.44562	201.24826	11.499475	220.0574	187.35246	46.395348	46.0	1655999	76.57472	38.18083	144.03728	2.9761996	76.574844	38.180622	144.27385	3.032997	-76.495834	0.82508665	67617.68564581871
415	203.84776	9.982788	226.54953	179.53284	200.50243	8.499321	217.08182	185.38617	46.04598	46.2	1659999	76.57484	38.148735	143.87155	-0.2480762	76.57495	38.148506	143.97171	-2.8805983	-76.54306	0.82058764	67811.41240525246
416	204.41722	11.029687	233.00963	176.9451	197.17674	8.237116	213.34743	179.67566	46.13793	45.4	1663999	76.61537	38.071262	144.19592	-9.242364	76.615395	38.071182	144.26756	-9.392979	-76.70776	0.807088	68004.6652007103
417	205.4115	10.897981	231.65802	172.1551	203.38046	10.962396	219.1347	185.91245	46.395348	46.6	1667999	76.62429	38.148666	144.33116	3.0107825	76.62439	38.148582	144.35117	3.3325999	-76.58133	0.807625	68199.73921442032
418	204.54822	10.563272	228.0978	182.73763	197.09598	10.42618	210.68253	176.47038	46.34884	45.3	1671999	76.62725	38.214275	143.38829	2.7595158	76.627335	38.21418	143.35469	2.7283452	-76.6505	0.8082125	68394.34504914284
419	202.8808	11.253455	226.54138	181.87753	196.4338	11.807629	226.70523	179.5967	45.94318	45.0	1675999	76.51533	38.1493	144.27878	3.0013413	76.51544	38.14914	144.43726	3.1582127	-76.454796	0.7972505	68588.62157177925
420	204.11499	11.440181	235.9577	174.89928	193.60164	10.981176	209.76384	171.82489	46.162792	44.5	1679999	76.5401	38.22202	143.55139	-2.2658265	76.54019	38.221855	143.55536	-3.5042655	-76.60196	0.81815624	68792.1987259388
421	202.27321	10.824849	234.61838	181.11287	197.2662	11.506578	218.7668	177.6419	45.91954	45.3	1683999	76.51759	38.130898	144.20581	-3.7478893	76.51768	38.130768	144.37251	-4.844194	-76.52082	0.834926	68998.46192932129
422	203.2296	12.499517	239.14992	177.71027	202.49075	8.923032	218.72554	186.06712	45.988506	46.4	1687999	76.52643	38.15793	143.49413	3.0964854	76.52646	38.15791	143.66678	3.2911785	-76.50241	0.82503307	69195.18941831589
423	204.55003	9.927829	227.92876	184.84756	200.17789	10.756353	216.91325	175.73256	46.310345	46.1	1691999	76.66036	38.163223	143.60695	2.7803931	76.66042	38.163116	143.64961	2.3634496	-76.61687	0.8242959	69391.95803189278
424	204.58636	10.739005	234.74983	180.72572	196.29642	10.523339	210.96727	177.05505	46.220932	45.1	1695999	76.61487	38.131447	144.04703	3.1960926	76.61493	38.131367	144.04823	3.242026	-76.62305	0.8187341	69589.781624794
425	203.46527	11.814296	227.86847	176.8413	209.21037	12.2135105	230.35785	187.66252	46.011494	47.7	1699999	76.54091	38.166912	144.0081	2.1917737	76.54099	38.166725	144.07433	1.3544505	-76.50608	0.8130979	69787.30838346481
426	203.8933	11.778828	230.70016	175.25714	205.07837	13.517728	231.03162	187.85625	46.12644	46.8	1703999	76.57563	38.161526	144.43777	-0.24236298	76.57573	38.1614	144.49529	3.089177	-76.612434	0.80166936	69983.52868199348
427	203.40062	11.903398	251.94861	177.84547	203.03488	11.349605	228.30595	184.74261	46.13793	46.6	1707999	76.546234	38.171432	143.85843	-10.92313	76.546326	38.171337	143.83995	-12.764972	-76.58595	0.81551725	70179.82230138779
428	204.80663	11.871946	241.93434	182.07684	204.16818	13.193402	235.80652	184.08359	46.302326	46.7	1711999	76.53397	38.17687	143.74016	2.674614	76.53401	38.176754	143.649	3.1100342	-76.47111	0.8222751	70377.03937673569
429	203.57695	11.150244	228.15602	176.5712	195.28214	8.321176	212.492	185.40675	46.12644	45.2	1715999	76.645325	38.1459	143.74641	2.9664435	76.64536	38.14592	144.00858	2.5244155	-76.59002	0.8056437	70574.73244452477
430	203.78064	11.494342	235.02863	179.85326	199.79889	12.7839985	219.94609	175.78992	46.104652	46.0	1719999	76.61287	38.19886	143.85992	-6.4390516	76.61296	38.198696	143.68498	-10.656567	-76.60114	0.80906516	70770.64153552055
431	204.58998	12.33638	231.54909	173.97118	201.95746	11.347439	225.14789	182.53818	46.310345	46.7	1723999	76.56492	38.171516	143.80455	-0.0481143	76.56497	38.17146	143.84492	2.2258663	-76.50195	0.82248396	70964.65109705925
432	203.1697	12.006159	236.58363	178.53847	198.70451	14.89892	235.8644	184.69867	45.988506	45.7	1727999	76.57554	38.161045	144.09203	3.1321893	76.57559	38.160873	144.09697	0.37058592	-76.5693	0.832838	71158.0400660038
433	202.37027	12.18784	240.0274	178.3898	201.27745	9.563958	215.47952	190.20407	45.87356	46.0	1731999	76.615555	38.210667	144.05493	-0.2012868	76.61564	38.210583	144.11314	0.8659723	-76.61283	0.84072644	71349.39377999306
434	203.8248	11.372567	231.54211	181.58876	205.78543	14.710846	242.17567	188.4498	46.16092	47.3	1735999	76.50208	38.16656	143.79936	-4.379715	76.50217	38.166435	144.06088	-5.3334713	-76.49975	0.8203218	71539.98682522774
435	204.60352	13.015461	233.2419	176.24977	197.17801	5.760507	212.18541	191.80179	46.23256	45.4	1739999	76.5826	38.233974	143.94287	2.8835292	76.58266	38.233902	143.56334	3.3301897	-76.67492	0.82120216	71730.82294034958
436	204.70532	8.632418	235.2704	187.17155	195.92197	10.744382	214.1817	178.69688	46.287357	45.1	1743999	76.65364	38.169342	144.30122	-16.89138	76.6537	38.169292	144.38275	-15.223865	-76.67321	0.83459336	71921.81042146683
437	204.49512	10.13893	230.74829	181.51105	199.32993	10.090228	218.04048	188.46704	46.32558	46.0	1747999	76.6192	38.16757	143.68576	2.7854595	76.61931	38.167393	143.70564	3.3903987	-76.68308	0.83597594	72112.42868256569
438	204.4184	11.0980425	244.47702	176.84702	203.19585	11.082161	221.12805	181.38034	46.255814	46.6	1751999	76.58048	38.17029	144.19426	2.2767723	76.58048	38.170303	144.1662	2.9624047	-76.54472	0.83231777	72302.93504714966
439	204.15263	10.9538965	232.88148	184.36136	192.52443	10.510623	209.32332	178.90819	46.21839	44.6	1755999	76.567635	38.20852	144.1587	-0.37242293	76.56774	38.208324	144.3319	1.5908978	-76.469475	0.8279121	72493.25320482254
440	203.95914	10.681775	229.21072	182.86171	203.61179	3.8680723	211.52158	197.5737	46.26744	46.7	1759999	76.53188	38.17542	143.88635	3.1286964	76.53195	38.175346	144.11053	3.3242238	-76.51803	0.8283279	72683.75731754303
441	202.4252	9.705001	233.01357	181.82245	199.15865	15.952131	225.57468	171.88185	45.897728	45.5	1763999	76.6051	38.20481	144.1853	-11.360889	76.605156	38.20472	144.39482	-10.36195	-76.54879	0.8455522	72874.11709213257
442	204.12666	11.829703	235.88315	169.4732	204.81999	11.497365	225.701	187.299	46.104652	46.6	1767999	76.55903	38.135914	144.58762	-3.8254175	76.559074	38.13583	144.55148	-11.673241	-76.45143	0.8333436	73064.1764781475
443	202.45229	11.189213	237.57503	180.90085	203.67992	5.861881	214.03822	195.2086	45.81818	47.0	1771999	76.66538	38.165535	144.78293	2.7406056	76.66545	38.165413	144.71825	-0.8510153	-76.62284	0.831136	73254.11960601807
444	203.8178	12.856108	239.12065	183.12717	200.35838	11.392678	216.80333	186.34044	46.09302	46.0	1775999	76.40994	38.136024	143.8968	3.208115	76.41005	38.135853	143.87422	2.1175008	-76.37325	0.8271671	73443.68434143066
445	203.26	10.67974	233.45956	181.83984	198.76553	7.9296308	208.29944	185.27264	46.057472	45.7	1779999	76.5057	38.111126	143.8698	2.8739724	76.505775	38.110924	144.1394	1.0644765	-76.59886	0.8195218	73634.11577796936
446	204.51901	11.452167	237.64154	180.06679	208.11893	11.089632	229.24675	188.65862	46.287357	47.5	1783999	76.44224	38.145306	144.50691	2.9652705	76.44229	38.14535	144.4963	3.2377384	-76.3802	0.8252221	73824.73869347572
447	204.2066	10.896289	231.17485	180.33003	196.60417	11.356197	218.97078	178.88486	46.15116	45.3	1787999	76.42209	38.103348	144.06665	-9.743424	76.42219	38.10316	144.23978	-7.851712	-76.372154	0.82607126	74014.87716531754
448	203.64153	11.196965	232.57558	179.49117	199.72682	14.0703945	221.47728	176.74663	46.0	46.0	1791999	76.43099	38.165363	143.6508	2.735766	76.431046	38.16527	143.60074	3.4175332	-76.46034	0.814734	74205.38914179802
449	204.641	11.221728	228.03502	176.77223	203.35092	16.740072	246.0549	182.23473	46.344826	46.3	1795999	76.45325	38.20868	144.93193	-19.511885	76.4533	38.208652	144.82782	-5.083012	-76.40771	0.82727075	74395.62777876854
450	203.4318	11.466241	238.07379	173.44675	196.74197	9.8227215	211.40782	182.13434	46.09302	45.5	1799999	76.570435	38.190247	144.39561	3.0782437	76.57049	38.190117	144.42233	3.4109359	-76.51806	0.84256214	74586.12990832329
451	203.12303	9.483849	230.37358	180.98834	196.5337	8.821149	208.15767	184.83833	46.08046	45.5	1803999	76.463135	38.148182	144.3244	2.758143	76.46323	38.14806	144.35522	3.4259472	-76.44839	0.8136161	74775.58252334595
452	203.35867	10.301088	229.34386	181.87631	204.75284	16.74402	226.47343	176.90775	46.08046	46.7	1807999	76.47557	38.12725	143.63647	1.838439	76.47568	38.12708	143.7271	-6.550626	-76.38163	0.8437191	74965.19930529594
453	203.70068	10.581412	232.37976	178.65419	200.91718	9.717689	220.75818	187.9402	46.13793	46.2	1811999	76.39076	38.167324	144.78162	-6.18248	76.39088	38.16716	144.77753	1.2740297	-76.360146	0.82209426	75155.64364862442
454	204.11296	10.6263075	229.11414	183.13348	205.63847	13.012621	227.82278	185.88173	46.186047	47.1	1815999	76.52663	38.171177	144.74936	2.8911808	76.52667	38.17111	144.69348	3.2974858	-76.42839	0.8425717	75345.46952962875
455	204.66393	11.578706	239.31937	185.65137	202.25705	10.484944	217.77731	184.70955	46.333332	46.3	1819999	76.62483	38.178276	144.59932	-15.455036	76.62486	38.178154	144.77722	-23.07057	-76.54352	0.8385475	75536.18683099747
456	203.03625	10.598939	229.06744	176.96416	198.5368	9.824365	213.73347	179.102	46.0	45.6	1823999	76.49185	38.189514	143.43262	-19.152037	76.49191	38.189533	143.58762	-6.449813	-76.47536	0.83961314	75726.6183309555
457	205.80144	10.741436	230.75601	178.87071	204.76686	7.357887	216.83794	192.69814	46.465115	47.0	1827999	76.51642	38.162384	144.84102	-52.031475	76.51653	38.162155	144.88176	-47.047184	-76.42335	0.88894117	75917.0678961277
458	205.21349	10.885829	237.85605	181.8111	202.67917	6.1216393	212.66519	191.96179	46.360466	46.4	1831999	76.59447	38.16206	144.43288	-4.955474	76.59456	38.161972	144.4138	-5.0311165	-76.54206	0.8404066	76107.28772139549
459	203.87035	11.499065	234.87735	178.8387	203.34245	10.716713	223.17142	184.79431	46.183907	46.7	1835999	76.48054	38.163048	144.50833	1.53176	76.48054	38.16298	144.48738	3.2921534	-76.568985	0.8684929	76297.61928963661
460	203.12401	12.85455	237.60458	177.97585	207.50618	11.850248	223.89262	184.57034	45.942528	47.2	1839999	76.49444	38.18977	143.91992	-34.389652	76.494446	38.189728	144.04317	-24.461637	-76.454185	0.8673894	76487.5332274437
461	204.7964	11.488029	231.16673	180.72606	200.5792	15.967455	230.24336	181.5249	46.2093	45.8	1843999	76.50706	38.14121	144.87122	-17.884958	76.50723	38.14107	144.81932	-1.8784342	-76.50055	0.87221164	76684.11463785172
462	204.91118	11.150909	233.17557	179.65411	201.8	7.055234	214.48494	190.91267	46.337208	46.1	1847999	76.41638	38.05901	143.70728	-36.59249	76.41646	38.059032	143.95	-41.38563	-76.43026	0.90081066	76878.59929299355
463	205.4405	10.412262	230.13034	184.7033	199.73286	7.6948977	213.44373	189.15297	46.390804	46.0	1851999	76.48347	38.100365	144.22034	-8.314655	76.48357	38.100307	144.30338	-26.872734	-76.48774	0.86941844	77072.85394763947
464	206.81978	11.263662	235.70103	182.34174	200.53075	9.891837	218.97813	184.52846	46.741177	45.8	1855999	76.47992	38.146175	144.20818	-23.75238	76.48001	38.14607	144.41307	-7.4563036	-76.544495	0.8772787	77268.69899344444
465	202.98737	11.3155775	228.9461	183.47824	199.8749	10.650306	220.97046	179.95003	46.057472	46.0	1859999	76.37989	38.112576	144.71779	-53.41738	76.37986	38.11235	144.96342	-56.50634	-76.30327	0.96059954	77466.90708899498
466	204.01968	12.100555	232.8313	179.09673	203.19048	6.611059	211.98506	192.93355	46.04598	46.5	1863999	76.17346	38.09272	143.79906	2.7127016	76.173584	38.092625	144.01474	-2.9234629	-76.18031	0.8513391	77670.24669456482
467	202.37453	10.3930025	226.78113	178.90672	197.19418	9.738712	212.23865	181.30383	45.896553	45.1	1867999	76.29072	38.10827	144.59976	-22.340206	76.29075	38.108273	144.73982	-34.84075	-76.3662	0.8486284	78065.21291422844
