Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
70	184.31065	39.327835	225.5341	104.03178	584.6667	19.29087	6.0457335	29.922607	4.740132	284000	1.5497207e-08	516.2685	-0.0066274195	-40.38675	0.30243713	0.0049338737	0.05675	79.0	9263.630658864975
71	68.216866	117.91055	229.98544	-54.168373	605.8333	7.8576484	17.572199	30.665901	-15.370235	288000	-8.3446505e-10	852.3435	-0.009885428	-160.8346	0.27601096	0.0057079485	0.04175	79.0	9283.173836231232
72	86.702705	107.12178	199.04646	-59.935394	493.375	14.408372	8.438359	27.515938	-7.236959	292000	-9.536744e-10	982.3191	-0.007925444	-9.58844	0.27185243	0.0065402724	0.087	79.0	9297.800770521164
73	146.43349	85.57648	218.84631	-30.10395	639.3333	15.205631	4.262808	26.40269	2.3019977	296000	1.7881393e-09	627.4717	-0.007769411	-19.176697	0.26330665	0.009942625	0.07225	79.0	9316.262800693512
74	159.54039	75.85875	232.58963	56.833767	731.8	12.014141	13.922916	28.610239	-13.499072	300000	-1.5497208e-09	362.22556	-0.0055388133	-75.66516	0.23105964	0.010343481	0.078	79.0	9334.647803068161
75	192.8079	16.939157	208.20189	156.75305	652.6667	16.247454	7.846578	29.864113	-6.0383973	304000	1.013279e-09	492.75604	-0.007644908	-95.111755	0.20737302	0.0065480643	0.09275	79.0	9351.672134637833
76	66.503235	111.13566	229.68399	-91.698555	564.2857	22.085587	7.7702756	31.583239	-3.936351	308000	8.8214875e-09	1458.0856	-0.006272579	-178.24988	0.18966235	0.006280654	0.0725	79.0	9367.259982585907
77	143.34341	88.225296	218.65144	-13.910933	601.6667	18.138449	6.94191	27.995113	-5.0721984	312000	-1.1563301e-08	706.68536	-0.006587666	-54.17206	0.19111608	0.006993871	0.04225	79.0	9386.02959394455
78	164.71854	62.199368	242.49413	54.019943	724.0	16.482903	7.5631566	29.937223	-2.7495704	316000	-4.887581e-09	402.27036	-0.0075914213	-22.164612	0.1773438	0.0076216985	0.07475	79.0	9406.286988258362
79	76.61159	133.75954	215.48189	-114.85155	495.0	18.71323	4.67247	29.343927	4.1025987	320000	5.841255e-09	1512.6315	-0.010532034	-49.16809	0.154574	0.0055756676	0.08275	79.0	9422.293202161789
80	178.30713	4.851341	184.14156	170.26898	793.4	8.64941	10.7818365	28.579084	-11.797541	324000	2.8729438e-08	496.3078	-0.0055536656	-64.65677	0.13388196	0.0100084385	0.06925	79.0	9444.177124500275
81	72.32387	114.46559	227.58932	-62.88749	669.6	10.847108	14.651132	30.207134	-13.178372	328000	-2.384186e-10	527.7548	-0.008024215	-22.383362	0.1307725	0.0052395915	0.066	79.0	9464.173417806625
82	159.40714	75.55237	224.13228	18.30412	756.4	9.448977	11.197141	27.607422	-12.750853	332000	1.8000602e-08	384.27518	-0.008987262	-54.184082	0.13165428	0.0010719022	0.0765	79.0	9486.902419805527
83	100.8232	113.78577	217.74373	-36.378174	749.6	6.581045	15.925319	31.564865	-14.584931	336000	-1.5467405e-08	348.60315	-0.0044457125	-24.630646	0.08682446	0.003919434	0.03475	79.0	9509.413712024689
84	113.20447	109.95292	213.4383	-87.91411	707.8	17.296204	12.302334	30.381535	-11.493823	340000	2.861023e-09	591.2081	-0.004252124	-131.8312	0.07618548	0.004870593	0.04825	79.0	9528.978289604187
85	184.79099	24.544125	207.7072	140.61102	680.8	4.883368	13.977062	30.226757	-13.684275	344000	1.26361845e-08	688.1476	-0.004930044	-285.50073	0.06596328	0.0011490663	0.04525	79.0	9544.99226307869
86	149.95332	50.153988	211.02982	57.75355	650.2	18.962872	8.348402	33.58085	-7.433835	348000	-4.529953e-09	375.07315	-0.0072766906	-54.416473	0.058824174	0.0077592703	0.083	79.0	9565.03637957573
87	174.09392	44.455334	209.77962	82.076744	662.6667	19.19979	5.345364	32.41422	3.4404316	352000	2.1457671e-09	460.2459	-0.0063586147	-17.341766	0.03969181	0.0041926755	0.06775	79.0	9586.481150388718
88	146.22816	119.19246	209.69655	-119.972374	637.1667	15.893308	11.557533	34.721973	-9.942351	356000	9.6559525e-09	906.4253	-0.007964659	-54.883057	0.024168057	0.0075752307	0.0705	79.0	9605.305717468262
89	70.99529	109.7394	215.59082	-87.54572	624.0	19.219625	4.5691204	34.47002	5.2497764	360000	1.4901161e-08	992.4405	-0.010498819	-99.32764	0.018090175	0.0116420025	0.065	79.0	9623.283951759338
90	173.18694	46.838608	216.7152	74.45189	662.0	13.810436	8.898759	33.96517	-8.452951	364000	8.404255e-09	543.3623	-0.005162241	-76.277985	0.016782982	0.0018690985	0.041	79.0	9644.23243689537
91	120.81919	103.74999	205.94603	-83.22919	652.3333	14.458526	10.525242	36.489162	-10.134343	368000	1.1920929e-09	788.52637	-0.006160001	-63.03125	0.0018536501	0.0037245527	0.03425	79.0	9661.409393072128
92	92.18676	107.51944	221.15225	-49.29433	575.1667	17.529003	9.827094	37.75451	-6.551861	372000	1.2844801e-08	780.6326	-0.008721698	-97.30823	-0.010427059	0.0061910218	0.08075	79.0	9677.292251825333
93	120.70068	129.04701	213.00752	-129.63435	556.2857	15.810761	8.241065	37.45457	-0.32778773	376000	5.39422e-09	1112.8527	-0.010630901	-50.838135	-0.017666588	0.012859955	0.08	79.0	9695.937125444412
94	93.951675	103.89561	218.93996	-82.42612	740.4	17.229006	8.340871	37.703327	-8.436806	380000	-6.3180923e-09	757.0301	-0.009385572	-126.427124	-0.039389577	0.008832294	0.04675	79.0	9715.291431427002
95	109.87705	82.79723	207.13292	-26.78903	656.0	10.506867	3.521152	24.100447	-3.7089276	384000	7.748604e-10	559.64484	-0.0059357444	-108.661285	-0.05553696	0.0020120635	0.05475	79.0	9735.85625052452
96	138.79767	96.13268	229.965	-50.180054	626.8333	14.135893	8.957958	37.781963	-1.2864897	388000	-1.0728836e-09	654.08105	-0.0067652366	-58.414124	-0.077391475	0.0050285235	0.0445	79.0	9753.29046535492
97	97.25714	127.052956	228.92151	-91.0277	583.6667	12.639209	9.96583	38.047237	-6.3135204	392000	7.1525574e-10	979.13513	-0.0070615094	-72.10809	-0.09110724	0.004602728	0.05	79.0	9769.84781718254
98	124.14093	85.14172	198.13963	-34.863884	598.3333	13.575058	7.8390083	37.12816	-3.662162	396000	-1.8239021e-08	497.977	-0.007379766	-143.51804	-0.07297741	0.0063785887	0.068	79.0	9789.044456720352
99	151.25423	91.22107	237.18742	-64.99702	498.0	18.894016	10.571343	41.173546	5.2512946	400000	-6.9141386e-09	712.1661	-0.0075749005	-210.72546	-0.08406006	0.004895458	0.07475	79.0	9806.470742225647
